EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"67,700",No,fixed,,Nil,Nil,silt clearance of jarari dy from km 0.000 to 16.800,ilt clearance of jarari dy from km 0.000 to 16.800,please refer to document ,NA ,"6,77,000",Civil Works - Canal,NA ,Tender,90.0,21.0,mainpuri,205001.0,NA ,NA ,NA ,E.E. MDLGC MAINPURI,No ,No,1,Fee/PreQual/Technical,.pdf,Tender Notice,266.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||MDLGC, mainpuri",01/E.E/2025-26,2025_UPIDC_1082729_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,EXCUTIVE ENGINEER,E.E. MDLGC MAINPURI,15-Oct-2025 10:00 AM,24-Oct-2025 10:00 AM,15-Oct-2025 10:00 AM,20-Oct-2025 03:00 PM,15-Oct-2025 10:00 AM ,20-Oct-2025 03:00 PM ,15-Oct-2025 10:00 AM,20-Oct-2025 03:00 PM,24-Oct-2025 03:45 PM,AOC,Finance,Financial Evaluation,Rajeev Kumar,08-Nov-2025 10:50 PM,finance_1983155.pdf,BOQ Comparative Chart,Excutive Engineer,Internal,E.E,Rajeev Kumar,24-Oct-2025 03:40 PM,24-Oct-2025 03:45 PM,techsummary_1983155.pdf (425.49 KB),Technical,Technical Summary,Rajeev Kumar,24-Oct-2025 03:38 PM,technical_1983155.pdf,Excutive Engineer,Internal,Excutive Engineer,Rajeev Kumar,08-Nov-2025 11:17 PM,finsummary_1983155.pdf (466.70 KB),26-Dec-2025,"INR 465,434.4",21.0,Rajeev Kumar,26-Dec-2025 12:41 PM,jarariSilt.pdf (398.00 KB),L1 Bidder,1,5618639,M/s SANJEEV KUMAR SINGH CONTRACTOR AND SUPPLIERS,19-Oct-2025 12:31 AM,Accepted-AOC,M/s SANJEEV KUMAR SINGH CONTRACTOR AND SUPPLIERS L1 Bidder,26-Dec-2025 12:41 PM,1.0,5618639.0,M/s SANJEEV KUMAR SINGH CONTRACTOR AND SUPPLIERS,INR,"464,434.4","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||MDLGC, mainpuri",2025_UPIDC_1082729_2,01/E.E/2025-26,silt clearance of jarari dy from km 0.000 to 16.800,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5619680,M/S S.S. BUILDERS,19-Oct-2025 09:44 PM,Rejected-AOC,M/S S.S. BUILDERS L2 Bidder,26-Dec-2025 12:41 PM,,,,,,,,,,AOC
