Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Work No 12 Gram sabha koyalra Mubarakpur interlocking road se eidgah hote hue Chhedi ka purwa oor eet soling kary,Work No 12 Gram sabha koyalra Mubarakpur interlocking road se eidgah hote hue Chhedi ka purwa oor eet soling kary,Please refer Tender documents. ,NA ,"17,08,536",Civil Works - Others,NA ,Tender,30.0,30.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,1.0,Fee/PreQual/Technical,.pdf,Technical,12-Sep-2025 12:00 PM,17-Sep-2025 01:00 PM,12-Sep-2025 12:00 PM,17-Sep-2025 12:00 PM,NA ,NA ,12-Sep-2025 12:00 PM,17-Sep-2025 12:00 PM,26-Sep-2025 02:20 PM,1,DD - Demand Draft,"2,017",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,"34,171",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,Panchayati Raj Department||Zila Panchayat Amethi,875/Nivida/ZP/2025-26 Date- 10-09-2025,2025_UPPRD_1073328_12,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,AOC,1,5533956,M/S ABHISHEK VIKRAM SINGH,14-Sep-2025 03:18 PM,Rejected-Finance,L2,30-Sep-2025 01:28 PM,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1073328_12,875/Nivida/ZP/2025-26 Date- 10-09-2025,Work No 12 Gram sabha koyalra Mubarakpur interlocking road se eidgah hote hue Chhedi ka purwa oor eet soling kary,1.0,5534092.0,M/S PIYUSH TRADERS,INR,"1,707,510.788",Zp Amethi,Internal,,Vasu Krishna,30-Sep-2025 01:28 PM,finsummary_1959283.pdf (403.78 KB),Finance,Summary,Ram Bachan Ram,26-Sep-2025 02:57 PM,,BOQ Comparative Chart,Technical,Summary,Vasu Krishna,26-Sep-2025 12:08 PM,,29-Dec-2025,"INR 1,707,510.788",90.0,Vasu Krishna,29-Dec-2025 04:00 PM,ffffffffffffff.pdf (193.00 KB),Zp Amethi,Internal,,Vasu Krishna,26-Sep-2025 02:17 PM,26-Sep-2025 02:20 PM,techsummary_1959283.pdf (403.78 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5535262,M/S J S CONSTRUCTION,15-Sep-2025 09:29 AM,Rejected-Finance,L2,30-Sep-2025 01:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5534092,M/S PIYUSH TRADERS,14-Sep-2025 04:03 PM,Accepted-AOC,L1,29-Dec-2025 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
