S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
1.0,5582102.0,Shree Heramb Test Lab (OPC) Pvt. Ltd.,INR,"187,320",UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,2025_UPTCL_1078407_1,21-ETC-I(P)/ 2025-2026,21-ETC-I(P)/ 2025-2026,1,5586943,eureka enterprises,06-Oct-2025 12:43 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,10-Oct-2025 05:51 PM,02-Dec-2025,"INR 187,320",90.0,Gyanendra Kumar,02-Dec-2025 04:04 PM,21.pdf (3534.00 KB),"Testing of transformer oil of various 220/132 KV transformers installed at various substations under Electy. Trans. Circle-I, Prayagraj",S.E. Neeraj kumar,Internal,"Er.VijayKumarDubey,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Neeraj Kumar,10-Oct-2025 05:56 PM,10-Oct-2025 06:00 PM,techsummary_1971558.pdf (196.78 KB),Finance,The part-II of all the tender were open successfully,Neeraj Kumar,10-Oct-2025 06:08 PM,finance_1971558.pdf,BOQ Comparative Chart,S.E. Neeraj kumar,Internal,"Er.VijayKumarDubey,ETD-I,SriHimanshuArora,SAO,ZAOTSE,Prayagraj.",Gyanendra Kumar,02-Dec-2025 03:56 PM,finsummary_1971558.pdf (196.11 KB),Technical,"The e-tender No. 21-ETC-I(P)/2025-2026 opened on the website www. E-tender. up.nic.in on dated 10/10/2025. The Part-I of all the tender were open first and found only 02 Nos. Tenderer in proper order and other 01 No. tenderer (M/s Eureka Enterprises, jhan",Neeraj Kumar,10-Oct-2025 05:51 PM,technical_1971558.pdf,AOC,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I Allahabad,21-ETC-I(P)/ 2025-2026,2025_UPTCL_1078407_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,29-Sep-2025 11:00 AM,10-Oct-2025 01:00 PM,29-Sep-2025 11:00 AM,09-Oct-2025 05:00 PM,NA ,NA ,29-Sep-2025 11:00 AM,09-Oct-2025 05:00 PM,10-Oct-2025 06:00 PM,590.0,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,No,1.0,21-ETC-I(P)/ 2025-2026,Date,,Suprintending Engineer,Superintending Engineer Electricity Transmission Circle I 57 George Town Prayagraj 211002 PH- 0532-2256499/9415311005,"2,500",No,fixed,,SE ETC-I PRAYAGRAJ,PRAYAGRAJ,1.0,RTGS - RTGS Payment,21-ETC-I(P)/ 2025-2026,"Testing of transformer oil of various 220/132 KV transformers installed at various substations under Electy. Trans. Circle-I, Prayagraj",Please refer Tender documents. ,NA ,"2,04,960",Electrical Works,NA ,Tender,120.0,NA ,Prayagraj,211001.0,NA ,NA ,NA ,Prayagraj,No ,No,1.0,Fee/PreQual/Technical,.pdf,"Slip of RTGS/NEFT for tender cost, earnest money, PanCard, GSTINCertificate, Experience and TD",AOC
,,,,,,,,,2,5596243,R.S.ASSOCIATE,09-Oct-2025 01:30 PM,Rejected-AOC,L2,02-Dec-2025 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE SCHEDULE,AOC
,,,,,,,,,3,5582102,Shree Heramb Test Lab (OPC) Pvt. Ltd.,04-Oct-2025 04:36 PM,Accepted-AOC,L1,02-Dec-2025 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
