Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
10-Dec-2025,"INR 355,200",45.0,RAKESH KUMAR,19-Dec-2025 05:42 PM,Lot21.pdf (245.00 KB),AOC,Technical,2 Bidder Admitted,RAKESH KUMAR,06-Dec-2025 04:51 PM,technical_2004378.pdf,Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,06-Dec-2025 04:56 PM,08-Dec-2025 12:00 PM,techsummary_2004378.pdf (102.57 KB),Finance,2 Bidder Admitted,RAKESH KUMAR,08-Dec-2025 12:13 PM,,BOQ Comparative Chart,Rakesh Kumar,Internal,Rakesh Kumar,RAKESH KUMAR,08-Dec-2025 12:22 PM,finsummary_2004378.pdf (102.57 KB),1.0,5701827.0,sudhir yadav,INR,"355,200","U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",2025_UPIDC_1090998_21,07/EE/2025-26,Auction of Silt/soil work from Km 89.000 to Km 90.000 of Bhognipur branch,1,5701960,M/S SUKHDEV SINGH CONTRACTOR,25-Nov-2025 12:31 PM,Rejected-AOC,Complete,19-Dec-2025 05:41 PM,AOC,"52,000",No,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",07/EE/2025-26,2025_UPIDC_1090998_21,Yes,Auction,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Auction of Silt/soil work from Km 89.000 to Km 90.000 of Bhognipur branch,Auction of Silt/soil work from Km 89.000 to Km 90.000 of Bhognipur branch,Please refer Tender documents. ,NA ,"3,46,000",Civil Works - Canal,NA ,Tender,90.0,45.0,Etawah,206001.0,NA ,NA ,NA ,Etawah,No ,No,1,Fee/PreQual/Technical,.pdf,NIT,Executive Engineer,"BDLGC, ETAWAH",767.0,Nil,Nil,No,17-Nov-2025 11:00 AM,25-Nov-2025 03:00 PM,17-Nov-2025 11:00 AM,25-Nov-2025 02:00 PM,NA ,NA ,17-Nov-2025 11:00 AM,25-Nov-2025 02:00 PM,08-Dec-2025 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5701827,sudhir yadav,25-Nov-2025 12:23 PM,Accepted-AOC,Complete,19-Dec-2025 05:41 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,AOC
