Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
21-Nov-2025,"INR 174,134.5",15.0,VIKAS AGRAWAL,04-Dec-2025 11:41 AM,AocLot03imaliyamr.pdf (762.00 KB),Awarded To SHIV CONTRACTOR,Technical,Four Bids Received are admitted,VIKAS AGRAWAL,04-Nov-2025 10:08 AM,,Vikas Agrawal,Internal,as per uploaded document,VIKAS AGRAWAL,07-Nov-2025 05:27 PM,10-Nov-2025 12:00 PM,techsummary_1987288.pdf (3998.57 KB),Finance,Five Bids Received Are Admitted,VIKAS AGRAWAL,10-Nov-2025 12:25 PM,,BOQ Comparative Chart,Vikas Agrawal,Internal,As per Uploaded Document,VIKAS AGRAWAL,10-Nov-2025 12:47 PM,finsummary_1987288.pdf (3998.57 KB),1.0,5643796.0,SHIV CONTRACTOR,INR,"174,134.5","U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",2025_UPIDC_1082040_25,02/EE/2025-26,Silt Clearance/Scraping of Imaliya Mr.From Km. 0.000 to Km. 5.960 for Rabi 1433 Crop for the Year 2025-26(Lot-3),1,5645052,M/S JAIVEER SINGH S/O N SINGH THEKEDAR,02-Nov-2025 11:31 AM,Rejected-AOC,L4,04-Dec-2025 11:41 AM,AOC,1.0,Date Time Corrigendum,Date,,Silt Clearance/Scraping of Imaliya Mr.From Km. 0.000 to Km. 5.960 for Rabi 1433 Crop for the Year 2025-26(Lot-3),Silt Clearance/Scraping of Imaliya Mr.From Km. 0.000 to Km. 5.960 for Rabi 1433 Crop for the Year 2025-26,Please refer Tender documents. ,NA ,"2,53,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Bijnor,246701.0,NA ,NA ,NA ,I.D. Bijnor,No ,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document( Contractor),EE,I.D. Bijnor,677.0,Nil,Nil,No,"5,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",02/EE/2025-26,2025_UPIDC_1082040_25,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,22-Oct-2025 09:00 AM,03-Nov-2025 11:00 AM,22-Oct-2025 09:00 AM,03-Nov-2025 09:00 AM,NA ,NA ,22-Oct-2025 09:00 AM,03-Nov-2025 09:00 AM,10-Nov-2025 12:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5633525,M/S MUNANDRA SINGH WORK CONTRACTOR,02-Nov-2025 11:37 AM,Rejected-AOC,L3,04-Dec-2025 11:41 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5629123,SATYA VEER SINGH CONTRACTOR,26-Oct-2025 01:06 PM,Rejected-AOC,L2,04-Dec-2025 11:41 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5643796,SHIV CONTRACTOR,01-Nov-2025 04:34 PM,Accepted-AOC,L1,04-Dec-2025 11:41 AM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
