Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Document,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 41 Amethi",03/EE/SSK41/2025-26,2025_UPIDC_1086890_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Silt clearance and Scrapping of Harimau Dy. from Km. 0.000 to 10.300,Silt clearance and Scrapping of Harimau Dy. from Km. 0.000 to 10.300,Please refer Tender documents. ,NA ,"3,60,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Amethi,227809.0,NA ,NA ,NA ,Gauriganj,No ,No,713.0,Nil,Nil,No,"7,200",No,fixed,,Nil,Nil,12-Nov-2025 10:00 AM,17-Nov-2025 01:00 PM,12-Nov-2025 10:00 AM,17-Nov-2025 12:00 PM,NA ,NA ,12-Nov-2025 10:00 AM,17-Nov-2025 12:00 PM,18-Nov-2025 01:30 PM,1.0,SBI Bank,Executive Engineer sharda Sahayak Khand 41 Aemthi,Office of Executive Engineer Sharda Sahyak Khand 41 Amethi,AOC,Manish Ranjan,Internal,as per attachment,Manish Ranjan,18-Nov-2025 12:51 PM,18-Nov-2025 01:30 PM,techsummary_2001267.pdf (340.69 KB),Finance,as per attachment,Manish Ranjan,24-Nov-2025 11:33 AM,finance_2001267.pdf,BOQ Comparative Chart,Manish Ranjan,Internal,as per attachment,Manish Ranjan,24-Nov-2025 11:37 AM,finsummary_2001267.pdf (340.69 KB),Technical,as per attachment,Manish Ranjan,18-Nov-2025 12:47 PM,technical_2001267.pdf,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 41 Amethi",2025_UPIDC_1086890_2,03/EE/SSK41/2025-26,Silt clearance and Scrapping of Harimau Dy. from Km. 0.000 to 10.300,1.0,5680635.0,CHATURBHUJ ASSOCIATE,INR,"265,855.116",1,5681325,369 Building Solutions,17-Nov-2025 09:03 AM,Rejected-Finance,as per bid,24-Nov-2025 11:37 AM,24-Nov-2025,"INR 265,855.116",10.0,Manish Ranjan,06-Dec-2025 11:46 AM,Harimau.pdf (437.00 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5680635,CHATURBHUJ ASSOCIATE,15-Nov-2025 10:06 PM,Accepted-AOC,as per bid,06-Dec-2026 06:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5681788,M/S RUDRA CONSTRUCTIONS,16-Nov-2025 07:33 PM,Rejected-Finance,as per bid,24-Nov-2025 11:37 AM,,,,,,,AOC
