S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,10-Oct-2025 11:00 AM,17-Oct-2025 03:00 PM,10-Oct-2025 11:00 AM,17-Oct-2025 01:00 PM,NA ,NA ,10-Oct-2025 11:00 AM,17-Oct-2025 01:00 PM,11-Nov-2025 03:30 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,Lucknow shakha ke km 186.281 par puliya nav nirman ka karya,Lucknow shakha ke km 186.281 par puliya nav nirman ka karya,please refer tender document ,NA ,"73,00,000",Civil Works,NA ,Tender,90.0,90.0,Lucknow,226010.0,SE Six circle lucknow ,SE Six circle lucknow ,13-Oct-2025 03:00 PM ,SE SIX CIRCLE LUCKNOW,No ,No,"1,46,000",No,percentage,2.0%,Nil,Nil,"3,084",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",03/SE-6/2025-26,2025_UPIDC_1081543_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,SE SIX CIRCLE LUCKNOW,SE Six circle lucknow,AOC,1,5614663,LINE COMMUNICATION,17-Oct-2025 12:38 PM,Rejected-Finance,QUOTED HIGHER RATE THAN L1,15-Nov-2025 03:01 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow",2025_UPIDC_1081543_19,03/SE-6/2025-26,Lucknow shakha ke km 186.281 par puliya nav nirman ka karya,1.0,5615249.0,M/s Nav Bharat Construction,INR,"5,342,229.054",Finance,detail attached,OM PRAKASH VERMA,11-Nov-2025 05:13 PM,finance_1980120.pdf,BOQ Comparative Chart,SE OM PRAKASH VERMA,Internal,SE SIX CIRCLE EE LUCKNOW DIVISION-2,OM PRAKASH VERMA,15-Nov-2025 03:01 PM,finsummary_1980120.pdf (1236.82 KB),Technical,Technical result attached,OM PRAKASH VERMA,08-Nov-2025 02:41 PM,technical_1980120.pdf,10-Dec-2025,"INR 5,342,229.054",90.0,OM PRAKASH VERMA,24-Dec-2025 02:57 PM,dos186nvbharat.pdf (335.00 KB),Detail attached,SE OM PRAKASH VERMA,Internal,se six circle ee lucknow division-2,OM PRAKASH VERMA,11-Nov-2025 03:15 PM,11-Nov-2025 03:30 PM,techsummary_1980120.pdf (1236.82 KB),AOC
,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5613919,M/S AYODHIYA CONSTRUCTION,17-Oct-2025 11:31 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Nov-2025 02:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5614487,M/S J.P. INTERPRISES,17-Oct-2025 12:45 PM,Rejected-Finance,QUOTED HIGHER RATE THAN L1,15-Nov-2025 03:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,5615249,M/s Nav Bharat Construction,17-Oct-2025 12:33 PM,Accepted-AOC,technically qualified and quoted lowest amout,24-Dec-2025 02:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,5614071,M/S SATYENDRA KUMAR SINGH,17-Oct-2025 12:29 PM,Rejected-Finance,QUOTED HIGHER RATE THAN L1,15-Nov-2025 03:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,5615404,M/S SINGH CONTRACTOR,17-Oct-2025 12:28 PM,Rejected-Finance,QUOTED HIGHER RATE THAN L1,15-Nov-2025 03:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
