Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
24-Dec-2025,"INR 38,938.88",25.0,Ram Jiwan Verma,24-Dec-2025 04:01 PM,acp.pdf (204.00 KB),lett,Technical,bid,Ram Jiwan Verma,19-Nov-2025 06:03 PM,technical_1998385.pdf,ram jiwan verma,Internal,Awdhesh Kumar,Ram Jiwan Verma,19-Nov-2025 06:29 PM,19-Nov-2025 06:30 PM,techsummary_1998385.pdf (83.91 KB),1.0,5668347.0,DEV PRAKASH TRIPATHI,INR,"38,938.88",ram jiwan verma,Internal,Awdhesh Kumar,Ram Jiwan Verma,24-Dec-2025 03:56 PM,finsummary_1998385.pdf (83.91 KB),Finance,lett,Ram Jiwan Verma,24-Dec-2025 03:52 PM,finance_1998385.pdf,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1084580_19,03/AE4/2025-26,Earth work in silt clearance/Scraping of Dharampur Mr. from km. 0.000 to km. 2.500,1,5668347,DEV PRAKASH TRIPATHI,12-Nov-2025 08:37 AM,Accepted-AOC,L1,24-Dec-2025 04:01 PM,AOC,AE-4 S.N.K.-1 BALRAMPUR,AE-4 S.N.K.-1 BALRAMPUR,"4,000",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,NIT,08-Nov-2025 10:00 AM,14-Nov-2025 03:00 PM,08-Nov-2025 10:00 AM,14-Nov-2025 01:00 PM,NA ,NA ,08-Nov-2025 10:00 AM,14-Nov-2025 01:00 PM,19-Nov-2025 06:30 PM,Earth work in silt clearance/Scraping of Dharampur Mr. from km. 0.000 to km. 2.500,Earth work in silt clearance/Scraping of Dharampur Mr. from km. 0.000 to km. 2.500,Please refer Tender documents. ,NA ,"40,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Balrampur,271201.0,NA ,NA ,NA ,AE-4 S.N.K.-1 BALRAMPUR,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",03/AE4/2025-26,2025_UPIDC_1084580_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,559.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5668435,MAHIPAL PANDEY,12-Nov-2025 09:12 AM,Rejected-AOC,L2,24-Dec-2025 04:01 PM,AOC,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
