Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Silt Clearance/Scrapping of Akondha Mr. From Km. 0.000 to Km. 9.550 for Rabi 1433 Crop in Distt. Bijnor (Lot-13),Silt Clearance/Scrapping of Akondha Mr. From Km. 0.000 to Km. 9.550 for Rabi 1433 Crop in Distt. Bijnor,Please refer Tender documents. ,NA ,"4,16,000",Civil Works - Canal,NA ,Tender,90.0,15.0,Bijnor,246701.0,NA ,NA ,NA ,I.D. Bijnor,No ,No,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",02/EE/2025-26,2025_UPIDC_1082040_13,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,EE,I.D. Bijnor,1.0,Fee/PreQual/Technical,.pdf,Technical Document( Contractor),677.0,Nil,Nil,No,14-Oct-2025 10:00 AM,21-Oct-2025 11:00 AM,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,NA ,NA ,14-Oct-2025 10:00 AM,20-Oct-2025 05:00 PM,31-Oct-2025 04:00 PM,1.0,SBI Bank,"8,000",No,fixed,,Nil,Nil,AOC,1.0,5616452.0,NAUSHAD,INR,"291,127.91",Finance,Four Bids Received are admitted,VIKAS AGRAWAL,31-Oct-2025 06:25 PM,,BOQ Comparative Chart,Vikas Agrawal,Internal,as per uploaded document,VIKAS AGRAWAL,31-Oct-2025 07:33 PM,finsummary_1982310.pdf (3998.57 KB),"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||EGCC Circle, Haridwar||ID, bijnore",2025_UPIDC_1082040_13,02/EE/2025-26,Silt Clearance/Scrapping of Akondha Mr. From Km. 0.000 to Km. 9.550 for Rabi 1433 Crop in Distt. Bijnor (Lot-13),1,5620127,JAIVEER SINGH,20-Oct-2025 12:19 PM,Rejected-Technical,Invalid doc exp,28-Oct-2025 02:21 PM,vikas agrawal,Internal,as per uploaded doc,VIKAS AGRAWAL,28-Oct-2025 02:21 PM,31-Oct-2025 04:00 PM,techsummary_1982310.pdf (3998.57 KB),03-Nov-2025,"INR 291,127.91",15.0,VIKAS AGRAWAL,04-Dec-2025 12:58 PM,AOClot13Akondha.pdf (738.00 KB),Awarded To NAUSHAD,Technical,All bids submitted,VIKAS AGRAWAL,21-Oct-2025 04:45 PM,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5619960,M/S SHRSDDHA CONSTRUCTION,20-Oct-2025 11:01 AM,Rejected-AOC,L2,04-Dec-2025 12:58 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5616452,NAUSHAD,20-Oct-2025 09:23 AM,Accepted-AOC,L1,04-Dec-2025 12:58 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,5619314,SHIV CONTRACTOR,20-Oct-2025 11:56 AM,Rejected-AOC,L3,04-Dec-2025 12:58 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,5618675,SUKANDAR KUMAR CONTRACTOR,19-Oct-2025 11:32 AM,Rejected-AOC,L4,04-Dec-2025 12:58 PM,,,,,,,,,,,,,,,,,,,,AOC
