Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Zp Amethi,Internal,,Ram Bachan Ram,16-Sep-2025 05:05 PM,16-Sep-2025 06:00 PM,techsummary_1940421.pdf (263.00 KB),15-Dec-2025,"INR 1,584,615.393",90.0,Vasu Krishna,15-Dec-2025 03:34 PM,ffffffffffffff.pdf (193.00 KB),Technical,Summary,Ram Bachan Ram,12-Sep-2025 03:57 PM,,1.0,5437674.0,HARISH KUMAR SINGH,INR,"1,584,615.393",Finance,Summary,Vasu Krishna,17-Sep-2025 02:30 PM,,BOQ Comparative Chart,Zp Amethi,Internal,,Ram Bachan Ram,25-Sep-2025 04:59 PM,finsummary_1940421.pdf (212.70 KB),1,5437674,HARISH KUMAR SINGH,16-Aug-2025 03:42 PM,Accepted-AOC,Accepted,15-Dec-2025 03:34 PM,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_50,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 50 Tikarmafi- Amtahi sampark marg par Amtahi me purv nirmit marg se primary school Jatipur tak awshesh kary,AOC,1.0,Fee/PreQual/Technical,.pdf,Technical,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,16-Sep-2025 06:00 PM,1,DD - Demand Draft,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,"1,871",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_50,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Work No 50 Tikarmafi- Amtahi sampark marg par Amtahi me purv nirmit marg se primary school Jatipur tak awshesh kary,Work No 50 Tikarmafi- Amtahi sampark marg par Amtahi me purv nirmit marg se primary school Jatipur tak awshesh kary,Please refer Tender documents. ,NA ,"15,86,202",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,"31,724",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5441811,JITENDRA KUMAR TIWARI,18-Aug-2025 11:48 AM,Rejected-Finance,L3,25-Sep-2025 04:59 PM,,,,,AOC,2.0,Finance,.xls,Finance,,,,,,,,,,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5433459,VIJAY PAL SINGH,15-Aug-2025 03:34 PM,Rejected-Finance,L2,25-Sep-2025 04:59 PM,,,,,AOC,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
