S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage
1,5740055,M/S ARYAN TRADERS,12-Dec-2025 02:27 PM,Rejected-Technical,some documents found missing / not valid hence not qualified,19-Dec-2025 11:06 AM,1.0,5739997.0,M/S R. P. CONTRACTOR,INR,"542,189.84",Director General of U.P. Police||Police Training Directorate||ADG Police Training School Sultanpur||DIG Police Training School Sultanpur,2025_UPPOL_1095911_1,P-74/2025,Interlocking works,20-Dec-2025,"INR 542,189.84",20.0,BRAJESH KUMAR MISHRA,20-Dec-2025 02:42 PM,workorder.pdf (1597.00 KB),Qualified for tender work hence AOC is being issued.,BRAJESH KUMAR MISHRA,Internal,"Suraj Singh Const AP, Rajendra Kumar Mishra Comp Op Gr B, Amit Kumar Singh Comp Op Gr B, Vipul Kumar Dubey Asstt Acctt, Brijesh Kumar Tiwari HC, Samiullah RI, Devendra Singh DySP",BRAJESH KUMAR MISHRA,19-Dec-2025 11:06 AM,19-Dec-2025 12:00 PM,techsummary_2016994.pdf (1402.99 KB),Finance,Two tenders find qualified for financial evaluation.,DEVENDRA SINGH,19-Dec-2025 12:13 PM,,BOQ Comparative Chart,BRAJESH KUMAR MISHRA,Internal,"SURAJ SINGH CONST AP, RAJENDRA KUMAR MISHRA COMP. OPREATOR, AMIT KUMAR SINGH COMP. OPREATOR,VIPUL KUMAR DUBEY ASSISTANT ACCOUNTANT, BRIJESH KUMAR TIWARI HEAD CLERK, SAMIULLAH RIQ, DEVENDRA SINGH CO",BRAJESH KUMAR MISHRA,20-Dec-2025 02:35 PM,finsummary_2016994.pdf (1436.82 KB),Technical,Total 3 bids received from different bidders.all bids is being technically evaluated.,BRAJESH KUMAR MISHRA,18-Dec-2025 05:24 PM,,AOC,"1,300",PRINCIPAL PTS SULTANPUR,SULTANPUR,No,1.0,DD - Demand Draft,Director General of U.P. Police||Police Training Directorate||ADG Police Training School Sultanpur||DIG Police Training School Sultanpur,P-74/2025,2025_UPPOL_1095911_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"55,045",No,fixed,,PRINCIPAL PTS SULTANPUR,SULTANPUR,Interlocking works,Interlocking works behind of Barack N0 01 near ro plant in police training school sultanpur.,Please refer Tender documents. ,NA ,"5,50,447",Civil Works,NA ,Tender,30.0,20.0,Work,227808.0,NA ,NA ,NA ,PTS Sultanpur,No ,No,04-Dec-2025 12:00 PM,18-Dec-2025 05:00 PM,04-Dec-2025 12:00 PM,18-Dec-2025 12:00 PM,NA ,NA ,04-Dec-2025 12:00 PM,18-Dec-2025 12:00 PM,19-Dec-2025 12:00 PM,Superintendent of Police,Police training school sultanpur uttar pradesh.,1.0,Fee/PreQual/Technical,.pdf,TENDER NOTICE,AOC
2,5739880,M/S HAUSHILA PRASAD CONSTRUCTION & SUPPLIERS,12-Dec-2025 01:57 PM,Rejected-Finance,bid is rejected due to bid rank L2,20-Dec-2025 02:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
3,5739997,M/S R. P. CONTRACTOR,12-Dec-2025 02:15 PM,Accepted-AOC,Qualified for rank L1 basis tender hence tender is allotted,20-Dec-2025 02:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
