Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Documents,1.0,SBI Bank,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda,03/SE/2025-26,2025_UPIDM_1060448_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Construction of Pump House as per drawing and IS code 456 2000 complete in all respect with TandP and labour at second stage of New Ramjanki Pump Canal Capacity 20 cusec near Village Ganchha Block Badokhar khurd Tehsil Sadar Banda Distt Banda,Construction of Pump House as per drawing and IS code 456 2000 complete in all respect with TandP and labour at second stage of New Ramjanki Pump Canal Capacity 20 cusec near Village Ganchha Block Badokhar khurd Tehsil Sadar Banda Distt Banda,Please refer Tender documents. ,NA ,"50,50,822",Civil Works,NA ,Tender,90.0,90.0,Ganchha Banda,210001.0,NA ,NA ,NA ,Banda,No ,No,"1,01,020",No,fixed,,Nil,Nil,Superintending Engineer,Tube well Circle Banda,"2,354",Nil,Nil,No,30-Aug-2025 02:00 PM,08-Sep-2025 04:00 PM,30-Aug-2025 02:00 PM,06-Sep-2025 02:00 PM,NA ,NA ,30-Aug-2025 02:00 PM,06-Sep-2025 02:00 PM,26-Sep-2025 01:00 PM,AOC,Technical,Technical Bid Admitted,Prem Pal Singh,19-Sep-2025 01:55 PM,,Prem Pal Singh,Internal,Akhil Kumar EE MLCD Banda and Sharad Chauhan EE MLCD Hamirpur,Prem Pal Singh,16-Oct-2025 05:51 PM,finsummary_1952300.pdf (244.78 KB),Finance,Financial Bid Sumitted,Prem Pal Singh,26-Sep-2025 06:50 PM,,BOQ Comparative Chart,Prem Pal Singh,Internal,EE Mlcd Banda and EE Mlcd Hamirpur,Prem Pal Singh,25-Sep-2025 03:30 PM,26-Sep-2025 01:00 PM,techsummary_1952300.pdf (305.78 KB),09-Dec-2025,"INR 3,972,471.63",90.0,Prem Pal Singh,09-Dec-2025 11:02 AM,AOC.pdf (382.00 KB),AOC,1,5517574,M P GUPTA,06-Sep-2025 09:16 AM,Rejected-Finance,L3,16-Oct-2025 05:51 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda,2025_UPIDM_1060448_2,03/SE/2025-26,Construction of Pump House as per drawing and IS code 456 2000 complete in all respect with TandP and labour at second stage of New Ramjanki Pump Canal Capacity 20 cusec near Village Ganchha Block Badokhar khurd Tehsil Sadar Banda Distt Banda,1.0,5511662.0,M/S VIVEK KUMAR SINGH,INR,"3,972,471.63",AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5511696,M/S SURESH CHANDRA GUPTA,06-Sep-2025 09:59 PM,Rejected-Finance,L2,16-Oct-2025 05:51 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5511662,M/S VIVEK KUMAR SINGH,06-Sep-2025 10:26 AM,Accepted-AOC,AOC,09-Dec-2025 11:01 AM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5518483,PREM CHANDRA KUSHWAHA CONTRACTOR,06-Sep-2025 07:31 AM,Rejected-Finance,L4,16-Oct-2025 05:51 PM,,,,,,,,,,AOC
