Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Instrument Type,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
13-Dec-2025,"INR 316,455",365.0,RAM KEWAL YADAV,12-Dec-2025 05:10 PM,LOIT12Vehicle.pdf (767.00 KB),Letter of indent,1,5706141,MAHAVIR TOUR AND TRAVELS,27-Nov-2025 12:48 PM,Rejected-Finance,Highest Rate,12-Dec-2025 04:35 PM,1.0,5702440.0,S&A GROUP,INR,"316,455",Uttar Pradesh Jal Vidyut Nigam Limited||Chief Engineer OM Lucknow||SE (Khara)||EE (EGD) Muzzafarnagar,2025_UPJVN_1084354_1,T-12/EGD/MZN/2025-26,Hiring of vehicle with driver,Technical,Technical Summary,RAM KEWAL YADAV,28-Nov-2025 01:10 PM,technical_1987033.pdf,Ram Kewal Yadav,Internal,Raj Kumar Yadav,RAM KEWAL YADAV,12-Dec-2025 04:35 PM,finsummary_1987033.pdf (233.87 KB),Finance,Financial Summary,RAM KEWAL YADAV,04-Dec-2025 01:36 PM,finance_1987033.pdf,BOQ Comparative Chart,Ram Kewal Yadav,Internal,Raj Kumar Yadav,RAM KEWAL YADAV,03-Dec-2025 04:58 PM,04-Dec-2025 12:00 PM,techsummary_1987033.pdf (236.45 KB),AOC,Executive Engineer,"195, Patel Nagar, New Mandi, Muzaffarnagar",21-Oct-2025 05:00 PM,28-Nov-2025 12:00 PM,21-Oct-2025 05:00 PM,27-Nov-2025 04:00 PM,NA ,NA ,21-Oct-2025 05:00 PM,27-Nov-2025 04:00 PM,04-Dec-2025 12:00 PM,Hiring of vehicle with driver,Hiring of 01 No. Four wheeler light diesel vehicle with driver for the period of 01 year,As per PQC ,NA ,,Miscellaneous Services,N/A ,Tender,180.0,365.0,Muzaffarnagar,251001.0,NA ,NA ,NA ,Muzaffarnagar,No ,No,472.0,U P Rajya Vidyut Utpadan Nigam Ltd,Muzaffarnagar,No,"6,500",No,fixed,,U P Rajya Vidyut Utpadan Nigam Ltd,Muzaffarnagar,1.0,Corrigendum-1,Date,,1.0,RTGS - RTGS Payment,1.0,Fee/PreQual/Technical,.pdf,Please Refer Tender Documents,Uttar Pradesh Jal Vidyut Nigam Limited||Chief Engineer OM Lucknow||SE (Khara)||EE (EGD) Muzzafarnagar,T-12/EGD/MZN/2025-26,2025_UPJVN_1084354_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Offline,No,No,No,AOC
,,,,,,,2,5702440,S&A GROUP,26-Nov-2025 08:30 AM,Accepted-AOC,Ok,12-Dec-2025 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC
,,,,,,,3,5687827,sehgal cotractor,25-Nov-2025 06:16 PM,Rejected-Finance,Higher Rate,12-Dec-2025 04:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
