Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Earth work in silt clearance/ Scrapping Work of Vishunpur Mr. from km. 0.000 to km. 4.900,Earth work in silt clearance/ Scrapping Work of Vishunpur Mr. from km. 0.000 to km. 4.900,Please refer Tender documents. ,NA ,"1,28,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Shrawasti,271805.0,NA ,NA ,NA ,AE-4 S.N.K.-1 BALRAMPUR,No ,No,1,Fee/PreQual/Technical,.pdf,NIT,"13,000",Yes,fixed,,Nil,Nil,AE-4 S.N.K.-1 BALRAMPUR,AE-4 S.N.K.-1 BALRAMPUR,23-Oct-2025 10:00 AM,30-Oct-2025 03:00 PM,23-Oct-2025 10:00 AM,30-Oct-2025 01:00 PM,NA ,NA ,23-Oct-2025 10:00 AM,30-Oct-2025 01:00 PM,19-Nov-2025 04:10 PM,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",03/AE4/2025-26,2025_UPIDC_1084580_13,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,589.0,Nil,Nil,No,AOC,ram jiwan verma,Internal,awdesh kumar,Ram Jiwan Verma,27-Dec-2025 12:10 PM,finsummary_1987458.pdf (83.91 KB),Finance,bid,Ram Jiwan Verma,27-Nov-2025 03:07 PM,finance_1987458.pdf,BOQ Comparative Chart,1.0,5639256.0,RAJESH KUMAR MISHRA,INR,"119,364","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",2025_UPIDC_1084580_13,03/AE4/2025-26,Earth work in silt clearance/ Scrapping Work of Vishunpur Mr. from km. 0.000 to km. 4.900,1,5635143,M/S VEDANT CONSTRUCTION,29-Oct-2025 03:01 PM,Rejected-Finance,L2,27-Dec-2025 12:10 PM,ram jiwan verma,Internal,Awdhesh Kumar,Ram Jiwan Verma,19-Nov-2025 04:09 PM,19-Nov-2025 04:10 PM,techsummary_1987458.pdf (83.91 KB),27-Dec-2025,"INR 119,364",25.0,Ram Jiwan Verma,27-Dec-2025 12:13 PM,f.pdf (259.00 KB),L1,Technical,bid,Ram Jiwan Verma,19-Nov-2025 03:55 PM,technical_1987458.pdf,AOC
,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5639256,RAJESH KUMAR MISHRA,30-Oct-2025 11:58 AM,Accepted-AOC,L1,27-Dec-2025 12:12 PM,,,,,,,,,,,,,,,,,,,,AOC
