Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
830.0,Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/279 DT-22/07/2025,2025_YEIDA_1060688_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"Providing street light at village Ajay nagar ,YEA","Providing street light at village Ajay nagar ,YEA",REFER TENDER DOC ,NA ,"24,05,785",Electrical Works,NA ,Tender,90.0,180.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,NA ,NA ,NA ,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,1.0,SBI Bank,28-Jul-2025 06:55 PM,11-Aug-2025 11:00 AM,28-Jul-2025 06:55 PM,08-Aug-2025 05:00 PM,NA ,NA ,28-Jul-2025 06:55 PM,08-Aug-2025 05:00 PM,04-Nov-2025 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",OSD M,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"48,000",No,fixed,,Nil,Nil,AOC,Committee,Internal,Committee,MAHRAM SINGH,04-Nov-2025 02:21 PM,04-Nov-2025 03:00 PM,techsummary_1932113.pdf (781.68 KB),Finance,UNDER EVALUATION,MAHRAM SINGH,22-Dec-2025 06:03 PM,,BOQ Comparative Chart,Committee,Internal,Committee,MAHRAM SINGH,22-Dec-2025 06:11 PM,finsummary_1932113.pdf (922.15 KB),Technical,EVALUATION,MAHRAM SINGH,04-Nov-2025 02:18 PM,,1.0,5408564.0,M/S NAV ENTERPRISES,07-Aug-2025 11:36 PM,Accepted-AOC,L1,22-Dec-2025 06:13 PM,1.0,5408564.0,M/S NAV ENTERPRISES,INR,"1,895,518",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1060688_7,YEA/OSD(M)/2025/279 DT-22/07/2025,"Providing street light at village Ajay nagar ,YEA",22-Dec-2025,"INR 1,895,518",180.0,MAHRAM SINGH,22-Dec-2025 06:13 PM,Aoc279_7.pdf (922.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5412212.0,Sumati Electronics Pvt Ltd,08-Aug-2025 04:53 PM,Rejected-Finance,L3,22-Dec-2025 06:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5412129.0,Sumit kumar,08-Aug-2025 04:40 PM,Rejected-Finance,L2,22-Dec-2025 06:11 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL DOC,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
