Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
V.K. Singh,Internal,,Vinay Kumar Singh,12-Nov-2025 08:40 PM,13-Nov-2025 10:00 AM,techsummary_1993191.pdf (360.97 KB),Technical,all Admitted,Vinay Kumar Singh,12-Nov-2025 12:24 PM,,09-Dec-2025,"INR 140,000",15.0,Vinay Kumar Singh,09-Dec-2025 09:11 PM,33.pdf (279.00 KB),1,5656418,ANAND CONSTRUCTION,06-Nov-2025 10:21 PM,Accepted-AOC,L1,09-Dec-2025 09:11 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1086698_33,04/AE-IV/2025-26,"Earth Work in Silt Clearance/Scraping of Paliya Mr. from Km. 0.000 to Km. 5.000, and Asalpur Mr. from Km. 0.000 to Km. 1.400",Finance,all Admitted,Vinay Kumar Singh,06-Dec-2025 04:36 PM,,BOQ Comparative Chart,V.K. Singh,Internal,,Vinay Kumar Singh,06-Dec-2025 07:28 PM,finsummary_1993191.pdf (278.94 KB),1.0,5656418.0,ANAND CONSTRUCTION,INR,"86,490",AOC,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,e-Document,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",04/AE-IV/2025-26,2025_UPIDC_1086698_33,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,89.0,Nil,Nil,No,"Earth Work in Silt Clearance/Scraping of Paliya Mr. from Km. 0.000 to Km. 5.000, and Asalpur Mr. from Km. 0.000 to Km. 1.400",Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"1,40,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,ASSISTANT ENGINEER-IV,ASSISTANT ENGINEER-IV SHARDA SAHAYAK KHAND-32 AZAMGARH,30-Oct-2025 10:00 AM,07-Nov-2025 12:30 PM,30-Oct-2025 10:30 AM,07-Nov-2025 11:00 AM,NA ,NA ,30-Oct-2025 10:30 AM,07-Nov-2025 11:00 AM,13-Nov-2025 10:00 AM,"14,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,2,5660155,DEOMAN YADAV,07-Nov-2025 03:31 AM,Rejected-AOC,L2,09-Dec-2025 09:11 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
