Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
767.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||EE SSK Division-28 Haidergarh",03/EE/2025-26,2025_UPIDC_1082813_25,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer,"Executive Engineer, Sharda Sahayak Division-28, Haidergarh, Barabanki.",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"9,000",No,fixed,,Nil,Nil,07-Nov-2025 03:00 PM,13-Nov-2025 03:00 PM,07-Nov-2025 03:00 PM,13-Nov-2025 11:00 AM,NA ,NA ,07-Nov-2025 03:00 PM,13-Nov-2025 11:00 AM,14-Nov-2025 02:00 PM,AS PER TENDER NOTICE-03 LOT 16,SILT CLEARANCE OF KHANPUR DY FROM KM 0.000 TO 8.000 AND SCRAPING FROM KM 8.000 TO 9.199,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,15.0,Haidergarh,225124.0,NA ,NA ,NA ,Haidergarh,No ,No,AOC,1,5670296,J P ENTERPRISES,12-Nov-2025 11:54 AM,Rejected-Finance,L2,14-Nov-2025 04:02 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||EE SSK Division-28 Haidergarh",2025_UPIDC_1082813_25,03/EE/2025-26,AS PER TENDER NOTICE-03 LOT 16,1.0,5671292.0,R B KARAN SINGH,INR,"323,014.18",Finance,Summary Uploaded,NAVNEET KUMAR,14-Nov-2025 03:56 PM,finance_1998450.pdf,BOQ Comparative Chart,Executive Engineer,Internal,,NAVNEET KUMAR,14-Nov-2025 04:02 PM,finsummary_1998450.pdf (736.20 KB),Executive Engineer,Internal,,NAVNEET KUMAR,13-Nov-2025 07:07 PM,14-Nov-2025 02:00 PM,techsummary_1998450.pdf (738.40 KB),Technical,Summary Uploaded,NAVNEET KUMAR,13-Nov-2025 07:04 PM,technical_1998450.pdf,21-Nov-2025,"INR 323,014.18",15.0,NAVNEET KUMAR,17-Dec-2025 01:26 PM,Lot16.pdf (791.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5671292,R B KARAN SINGH,12-Nov-2025 05:06 PM,Accepted-AOC,L1,17-Dec-2025 01:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,5671615,Sujet Kumar,12-Nov-2025 09:31 PM,Rejected-Finance,L3,14-Nov-2025 04:02 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
