Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
677.0,Nil,Nil,No,1.0,SBI Bank,27-Oct-2025 10:00 AM,01-Nov-2025 01:00 PM,27-Oct-2025 10:00 AM,01-Nov-2025 12:00 PM,NA ,NA ,27-Oct-2025 10:00 AM,01-Nov-2025 12:00 PM,06-Nov-2025 12:00 PM,Scraping in Internal Section of Rasoolpur Dy. from km 0.000 to km 8.000,Scraping in Internal Section of Rasoolpur Dy. from km 0.000 to km 8.000,Please refer Tender documents. ,NA ,"3,93,000",Civil Works - Canal,NA ,Rate Contract,90.0,21.0,EESSK39 PRAYAGRAJ,211004.0,NA ,NA ,NA ,GOVINDPUR PRAYGRAJ,No ,No,1,Fee/PreQual/Technical,.pdf,DOCUMENT,"7,680",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||SSD-39, allahabad",03/EE/2025-2026,2025_UPIDC_1085316_11,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,E.E. SSK. 39 PRYAGRAJ,IRRIGATION COLONY GOVINDPUR PRAYAGRAJ,AOC,1,5641264,RAJESH TRADERS,01-Nov-2025 10:23 AM,Accepted-AOC,Ist Loest,03-Dec-2025 01:22 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVIII Circle Irrigation Works, Allahabad||SSD-39, allahabad",2025_UPIDC_1085316_11,03/EE/2025-2026,Scraping in Internal Section of Rasoolpur Dy. from km 0.000 to km 8.000,1.0,5641264.0,RAJESH TRADERS,INR,"271,487",Finance,2 Bidder found,JITENDRA KUMAR SINGH,06-Nov-2025 02:14 PM,,BOQ Comparative Chart,jitendra kumar Singh,Internal,,JITENDRA KUMAR SINGH,13-Nov-2025 03:52 PM,finsummary_1989029.pdf (886.08 KB),Technical,2 Bidder found,JITENDRA KUMAR SINGH,04-Nov-2025 11:02 AM,,03-Dec-2025,"INR 271,487",21.0,JITENDRA KUMAR SINGH,03-Dec-2025 01:22 PM,TENDERCOMM.pdf (886.00 KB),Ist lowest,jitendra kumar Singh,Internal,Bipin kumar,JITENDRA KUMAR SINGH,06-Nov-2025 10:58 AM,06-Nov-2025 12:00 PM,techsummary_1989029.pdf (886.08 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5642219,RAM NIRANJAN YADAV,31-Oct-2025 06:10 PM,Rejected-Finance,IInd Lowest,13-Nov-2025 03:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
