Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
SiltScraping and jungle clearance of Mithwal Dy. At km 0.000 to 8.000,SiltScraping and jungle clearance of Mithwal Dy. At km 0.000 to 8.000,Please refer Tender documents. ,NA ,"3,89,000",Civil Works - Canal,NA ,Rate Contract,90.0,25.0,SIDDHARTH NAGAR,272153.0,NA ,NA ,NA ,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,No ,No,677.0,Nil,Nil,No,04-Oct-2025 10:00 AM,13-Oct-2025 02:00 PM,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,NA ,NA ,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,24-Oct-2025 03:00 PM,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",03/EESNK1BANSI/2025-26,2025_UPIDC_1078690_20,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"8,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Tender Document,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",2025_UPIDC_1078690_20,03/EESNK1BANSI/2025-26,SiltScraping and jungle clearance of Mithwal Dy. At km 0.000 to 8.000,1,5597616,CHANDRIKA PRASAD THEKEDAR,10-Oct-2025 05:38 PM,Rejected-Finance,As per Upload,06-Dec-2025 10:50 AM,Birendra Paswan,Internal,,Birendra Paswan,06-Dec-2025 10:50 AM,finsummary_1973667.pdf (213.24 KB),Finance,As per Upload,Birendra Paswan,21-Nov-2025 11:32 AM,finance_1973667.pdf,BOQ Comparative Chart,1.0,5602596.0,M/S MISHRA CONSTRUCTION,INR,"267,689.98",Technical,As per Upload,Birendra Paswan,19-Oct-2025 10:05 PM,technical_1973667.pdf,11-Dec-2025,"INR 267,689.98",25.0,Birendra Paswan,22-Dec-2025 11:11 AM,mithwal_12.pdf (327.00 KB),Birendra Paswan,Internal,,Birendra Paswan,24-Oct-2025 01:21 PM,24-Oct-2025 03:00 PM,techsummary_1973667.pdf (463.77 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,2,5598863,HARI PRASAD DUBEY,11-Oct-2025 05:41 PM,Rejected-Technical,As per Upload,24-Oct-2025 01:21 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,3,5600984,M/S JAY MAA DURGE ENTERPRISES,12-Oct-2025 12:34 PM,Rejected-Finance,As per Upload,06-Dec-2025 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,4,5602596,M/S MISHRA CONSTRUCTION,13-Oct-2025 03:13 AM,Accepted-AOC,As per Upload,22-Dec-2025 11:11 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,5,5601529,M/S OM PRAKASH,12-Oct-2025 05:00 PM,Rejected-Finance,As per Upload,06-Dec-2025 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
