Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
03-Oct-2025 01:00 PM,14-Oct-2025 03:00 PM,04-Oct-2025 01:00 PM,14-Oct-2025 02:00 PM,NA ,NA ,04-Oct-2025 01:00 PM,14-Oct-2025 02:00 PM,31-Oct-2025 03:00 PM,"Renovation of Old Subordinate Field Hostel for Circle-2, Office and Division-8 Office In Bansagar Sakhaura Colony, Mirzapur (Lot_1)","Renovation of Old Subordinate Field Hostel for Circle-2, Office and Division-8 Office In Bansagar Sakhaura Colony, Mirzapur",Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,180.0,Mirzapur,231001.0,NA ,NA ,NA ,"Offie of S E B S C C C-2, Mzp",No ,No,"2,03,000",No,fixed,,Nil,Nil,"2,360",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"Superintending Engineer, B S C C C-2 Mzp","Superintending Engineer, Bansagar Canal Construction Circle-2, Mirzapur","U P Irrigation Department (Civil)||Chief Engineer-Bansagar, Allahabad||Ban Sagar CC-2, Mirjapur",04/SE/2025-26,2025_UPIDC_1078929_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Er Shashi Prakash Shukla SE,Internal,Er O P Maurya Se Er. Meraj Ahmad Khan EE Er Shyam Kishor Gupta EE,shashi prakash shukla,28-Oct-2025 01:55 PM,31-Oct-2025 03:00 PM,techsummary_1973092.pdf (534.32 KB),Finance,Comprative Statement,shashi prakash shukla,11-Dec-2025 02:57 PM,finance_1973092.pdf,BOQ Comparative Chart,Er Shashi Prakash Shukla SE,Internal,Er O P Maurya Se Er. Meraj Ahmad Khan EE Er Shyam Kishor Gupta EE,shashi prakash shukla,11-Dec-2025 03:13 PM,finsummary_1973092.pdf (534.32 KB),Technical,Technical bid summary,shashi prakash shukla,28-Oct-2025 01:51 PM,technical_1973092.pdf,1,5599722,M/S ADITYA CONSTRUCTION COMPANY,11-Oct-2025 01:57 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Oct-2025 01:51 PM,"U P Irrigation Department (Civil)||Chief Engineer-Bansagar, Allahabad||Ban Sagar CC-2, Mirjapur",2025_UPIDC_1078929_1,04/SE/2025-26,"Renovation of Old Subordinate Field Hostel for Circle-2, Office and Division-8 Office In Bansagar Sakhaura Colony, Mirzapur (Lot_1)",1.0,5606590.0,M/S RAM KUMAR MAURYA S/O DASHANAND MAURYA,INR,"7,296,782.07",11-Dec-2025,"INR 7,296,782.07",180.0,shashi prakash shukla,11-Dec-2025 03:16 PM,AOC_Subordinate.pdf (90.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5606649,Ms A S Construction,14-Oct-2025 11:44 AM,Rejected-Finance,L-4,11-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5605906,M/S DHRUWA KUMAR SINGH,14-Oct-2025 01:53 PM,Rejected-Finance,L-2,11-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5601026,M/S KAILASH NATH CHATURVEDI,14-Oct-2025 08:06 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Oct-2025 01:51 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5606590,M/S RAM KUMAR MAURYA S/O DASHANAND MAURYA,14-Oct-2025 11:21 AM,Accepted-AOC,L-1,11-Dec-2025 03:16 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5604173,ONES ASSOCIATION,14-Oct-2025 09:50 AM,Rejected-Finance,L-3,11-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,7,5605154,RAJENDRA KUSHWAHA,14-Oct-2025 12:42 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Oct-2025 01:51 PM,,,,,,,,,,,,,,,,,AOC
