Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1,Fee/PreQual/Technical,.pdf,BIDDOC,"5,19,000",No,fixed,,Nil,Nil,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,78/UPPCL/GM-1/E-TENDER/2025-26 Dated-07.11.2025,2025_UPPRC_1089925_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"17,700",Nil,Nil,No,"Construction of Residential Buildings at Vikas Khand Koraon, District-Prayagraj (Balance Work)","Construction of Residential Buildings at Vikas Khand Koraon, District-Prayagraj (Balance Work)",Please refer Tender documents. ,NA ,"2,59,36,000",Civil Works - Buildings,NA ,Tender,90.0,365.0,District-Prayagraj (U.P.),221001.0,NA ,NA ,NA ,Prayagraj,No ,No,"General Manager, Zone-1, Prayagraj.","General Manager, Zone-1, U. P. Projects Corporation Ltd. 230 /1A, Mehdaury, Telirayganj District-Prayagraj.",12-Nov-2025 11:30 AM,18-Nov-2025 03:00 PM,12-Nov-2025 11:30 AM,18-Nov-2025 02:00 PM,NA ,NA ,12-Nov-2025 11:30 AM,18-Nov-2025 02:00 PM,02-Dec-2025 04:00 PM,AOC,Technical,Enclosed,SURESH CHANDRA YADAV,02-Dec-2025 11:12 AM,technical_2001341.pdf,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Prayagraj, Accountant Unit-2, Prayagraj, General Manager Zone-5, Lucknow",SURESH CHANDRA YADAV,26-Dec-2025 05:04 PM,finsummary_2001341.pdf (687.29 KB),Finance,Enclosed,SURESH CHANDRA YADAV,26-Dec-2025 05:00 PM,finance_2001341.pdf,BOQ Comparative Chart,"General Manager Zone-1, Prayagraj",Internal,"Project Manager Unit-2, Prayagraj, Accountant Unit-2, Prayagraj, General Manager Zone-5, Lucknow",SURESH CHANDRA YADAV,02-Dec-2025 11:15 AM,02-Dec-2025 04:00 PM,techsummary_2001341.pdf (687.29 KB),26-Dec-2025,"INR 25,804,106.76",365.0,SURESH CHANDRA YADAV,26-Dec-2025 05:08 PM,Agr82.pdf (306.00 KB),Enclosed,1.0,5671282.0,SHANTI CONSTRUCTION,INR,"25,804,106.76",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-1 Allahabad,2025_UPPRC_1089925_1,78/UPPCL/GM-1/E-TENDER/2025-26 Dated-07.11.2025,"Construction of Residential Buildings at Vikas Khand Koraon, District-Prayagraj (Balance Work)",1,5675870,M/S ASHIRWAD ENTERPRISES,15-Nov-2025 01:50 PM,Rejected-AOC,Qualified,26-Dec-2025 05:07 PM,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5671282,SHANTI CONSTRUCTION,15-Nov-2025 02:14 PM,Accepted-AOC,Qualified,26-Dec-2025 05:07 PM,AOC
