Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
854.0,Nil,Nil,No,Executive Egnineer,"Office of the Executive Engineer, Saryu Nahar Khand-I, Bahraich",1.0,SBI Bank,13-Oct-2025 09:00 AM,18-Oct-2025 04:30 PM,13-Oct-2025 11:00 AM,18-Oct-2025 04:00 PM,NA ,NA ,13-Oct-2025 11:00 AM,18-Oct-2025 04:00 PM,06-Nov-2025 01:00 PM,SILT AND SCRAPING WORK OF KAISARGANJ DY. FROM KM. 0.000 TO KM 8.000 AND KM 14.000 TO KM 42.230,SILT AND SCRAPING WORK OF KAISARGANJ DY. FROM KM. 0.000 TO KM 8.000 AND KM 14.000 TO KM 42.230,Plz refer Tender Documents ,NA ,"17,28,000",Civil Works - Canal,NA ,Tender,90.0,20.0,Bahraich,271801.0,NA ,NA ,NA ,"Executive Engineer, Saryu Nahar Khand-I, Bahraich",No ,No,"34,560",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",03/EE/2025-26,2025_UPIDC_1082147_20,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||Irrigation Construction Circle, Bahraich||SCD-1, bahraich",2025_UPIDC_1082147_20,03/EE/2025-26,SILT AND SCRAPING WORK OF KAISARGANJ DY. FROM KM. 0.000 TO KM 8.000 AND KM 14.000 TO KM 42.230,1,5613028,M P Traders,18-Oct-2025 09:20 AM,Accepted-AOC,AOC,16-Dec-2025 04:04 PM,1.0,5613028.0,M P Traders,INR,"1,727,506.4",Finance,BOS,HAESH KUMAR,08-Nov-2025 04:04 PM,finance_1981530.pdf,BOQ Comparative Chart,Executive Engineer,Internal,EE_SNK4BRH_and_DAO_SNK1BRH,HAESH KUMAR,08-Nov-2025 04:07 PM,finsummary_1981530.pdf (489.56 KB),Executive Engineer,Internal,EE_SNK4BRH_and_DAO_SNKIBRH,HAESH KUMAR,04-Nov-2025 07:07 PM,06-Nov-2025 01:00 PM,techsummary_1981530.pdf (189.11 KB),Technical,Boq,HAESH KUMAR,19-Oct-2025 02:45 PM,technical_1981530.pdf,14-Nov-2025,"INR 1,727,506.4",20.0,HAESH KUMAR,16-Dec-2025 04:04 PM,1082147_20.pdf (535.00 KB),AOC,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Documents,AOC,,,,,2,5612800,m/s mahakal construction,18-Oct-2025 02:05 PM,Rejected-Finance,L2,08-Nov-2025 04:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,3,5615019,YUVRAJ CONSTRUCTION,18-Oct-2025 01:08 PM,Rejected-Technical,Technically not Fit,04-Nov-2025 07:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
