Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Zp Amethi,Internal,,Vasu Krishna,29-Sep-2025 01:14 PM,finsummary_1940564.pdf (348.43 KB),23-Dec-2025,"INR 2,231,455.633",90.0,Vasu Krishna,23-Dec-2025 02:31 PM,ffffffffffffff.pdf (193.00 KB),Finance,Summary,Vasu Krishna,17-Sep-2025 04:23 PM,,BOQ Comparative Chart,Zp Amethi,Internal,,Ram Bachan Ram,16-Sep-2025 03:31 PM,16-Sep-2025 04:00 PM,techsummary_1940564.pdf (334.74 KB),1.0,5441538.0,M/S MANSHA RAM TRIPATHI CONTR.,INR,"2,231,455.633",Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_134,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 134 Gram sabha Kadergaon me talab ka Jal sanchayan ewam sundarikaran,Technical,Summary,Ram Bachan Ram,12-Sep-2025 04:44 PM,,1,5441846,M/S MAA SHARDA ENTERPRSIS,17-Aug-2025 01:53 PM,Rejected-Finance,Rejected,29-Sep-2025 01:14 PM,AOC,1,DD - Demand Draft,Work No 134 Gram sabha Kadergaon me talab ka Jal sanchayan ewam sundarikaran,Work No 134 Gram sabha Kadergaon me talab ka Jal sanchayan ewam sundarikaran,Please refer Tender documents. ,NA ,"22,34,136",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,16-Sep-2025 04:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical,"2,636",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_134,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,"44,683",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5441538,M/S MANSHA RAM TRIPATHI CONTR.,17-Aug-2025 01:10 PM,Accepted-AOC,Accepted,23-Dec-2025 02:31 PM,AOC,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5442648,VINAY PRAKASH TRIPATHI,17-Aug-2025 02:55 PM,Rejected-Finance,Rejected,29-Sep-2025 01:14 PM,AOC,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
