Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1,Fee/PreQual/Technical,.pdf,e-Document,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",02/AE-II/2025-26,2025_UPIDC_1085715_123,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Earth Work in Silt Clearance and Scraping of Durvasha Mr. from Km. 0.000 to Km. 3.400,Silt Clearance and Scraping,Please refer Tender documents. ,NA ,"99,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,ASSISTANT ENGINEER-II,ASSISTANT ENGINEER-II SHARDA SAHAYAK KHAND-32 AZAMGARH,1.0,SBI Bank,20-Nov-2025 01:00 PM,26-Nov-2025 03:00 PM,20-Nov-2025 01:00 PM,26-Nov-2025 01:00 PM,NA ,NA ,20-Nov-2025 01:00 PM,26-Nov-2025 01:00 PM,28-Nov-2025 02:00 PM,559.0,Nil,Nil,No,"9,900",Yes,fixed,,Nil,Nil,AOC,1,5702398,Ravindra Yadav,25-Nov-2025 03:16 PM,Accepted-AOC,L1,26-Dec-2025 09:45 PM,Technical,all Admitted,ANURUDDHA VERMA,27-Nov-2025 08:41 PM,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1085715_123,02/AE-II/2025-26,Earth Work in Silt Clearance and Scraping of Durvasha Mr. from Km. 0.000 to Km. 3.400,1.0,5702398.0,Ravindra Yadav,INR,"81,121.22",A.P.V.,Internal,,ANURUDDHA VERMA,28-Nov-2025 01:06 PM,28-Nov-2025 02:00 PM,techsummary_2007219.pdf (430.52 KB),Finance,all Admitted,ANURUDDHA VERMA,26-Dec-2025 09:05 PM,,BOQ Comparative Chart,A.P.V,Internal,,ANURUDDHA VERMA,26-Dec-2025 09:43 PM,finsummary_2007219.pdf (421.21 KB),26-Dec-2025,"INR 99,000",15.0,ANURUDDHA VERMA,26-Dec-2025 09:45 PM,7.pdf (421.00 KB),AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,5702701,SHRI DINESH KUMAR,25-Nov-2025 05:41 PM,Rejected-Finance,L2,26-Dec-2025 09:43 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
