Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
03-Nov-2025,"INR 13,806,398.4",90.0,MAHRAM SINGH,31-Dec-2025 02:42 PM,aoc215_2.pdf (1120.00 KB),AOC,1.0,5140788.0,Classic Electricals,23-Apr-2025 03:26 PM,Rejected-Finance,L2,03-Nov-2025 04:01 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1025133_2,YEA/OSD(M)/2025/215 DT-02/04/2025,"S/I/T/C of 33Kv Underground Line from 220Kv Substation, Sector-32 to 33/11Kv, ESS No-03, Sector-32, YEA",1.0,5123450.0,VASUDEV ENTERPRISES,INR,"13,806,398.4",Finance,EVALUATION,MAHRAM SINGH,03-Nov-2025 12:31 PM,,BOQ Comparative Chart,Committee,Internal,Committee,MAHRAM SINGH,14-May-2025 02:27 PM,14-May-2025 04:00 PM,techsummary_1851843.pdf (474.58 KB),Technical,EVALUATION,MAHRAM SINGH,14-May-2025 02:15 PM,,Committee,Internal,Committee,MAHRAM SINGH,03-Nov-2025 04:01 PM,finsummary_1851843.pdf (790.45 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,OSD M,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"2,95,800",No,fixed,,Nil,Nil,"S/I/T/C of 33Kv Underground Line from 220Kv Substation, Sector-32 to 33/11Kv, ESS No-03, Sector-32, YEA","S/I/T/C of 33Kv Underground Line from 220Kv Substation, Sector-32 to 33/11Kv, ESS No-03, Sector-32, YEA WC - E M-02",Please refer Tender documents. ,NA ,"1,47,83,594",Electrical Works,NA ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2ND FLOOR,No ,No,04-Apr-2025 06:55 PM,25-Apr-2025 11:00 AM,04-Apr-2025 06:55 PM,23-Apr-2025 05:00 PM,NA ,NA ,04-Apr-2025 06:55 PM,23-Apr-2025 05:00 PM,14-May-2025 04:00 PM,1.0,SBI Bank,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/215 DT-02/04/2025,2025_YEIDA_1025133_2,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum 1,Date,,"2,660",Nil,Nil,No,AOC
,,,,,,,2.0,5132233.0,Himalaya Generators,23-Apr-2025 03:56 PM,Rejected-Finance,L3,03-Nov-2025 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3.0,5114567.0,M/s Ambar Electrical Works,14-Apr-2025 11:07 PM,Rejected-Technical,DISQUALIFIED,14-May-2025 02:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4.0,5123450.0,VASUDEV ENTERPRISES,15-Apr-2025 04:34 PM,Accepted-AOC,L1,31-Dec-2025 02:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
