Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_77,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"11,037",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,Work No 77 Gram vyauremau ke sadipur me kshetr panchayat ke soling se minar pull tak eet- soling,Work No 77 Gram vyauremau ke sadipur me kshetr panchayat ke soling se minar pull tak eet- soling,Please refer Tender documents. ,NA ,"5,51,836",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,16-Sep-2025 05:00 PM,1,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Technical,651.0,AMA Zila Panchayat Amethi,Gauriganj Amethi,No,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,AOC,1,5426504,M/s KHURSHID CONSTRUCTION,13-Aug-2025 04:09 PM,Accepted-AOC,Accepted,16-Dec-2025 03:51 PM,Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_77,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 77 Gram vyauremau ke sadipur me kshetr panchayat ke soling se minar pull tak eet- soling,1.0,5426504.0,M/s KHURSHID CONSTRUCTION,INR,"551,339.413",Finance,Summary,Ram Bachan Ram,17-Sep-2025 04:38 PM,,BOQ Comparative Chart,Zp Amethi,Internal,,Vasu Krishna,26-Sep-2025 05:10 PM,finsummary_1940459.pdf (331.74 KB),Technical,Summary,Ram Bachan Ram,12-Sep-2025 04:10 PM,,16-Dec-2025,"INR 551,339.413",90.0,Vasu Krishna,16-Dec-2025 03:51 PM,ffffffffffffff.pdf (193.00 KB),Zp Amethi,Internal,,Ram Bachan Ram,16-Sep-2025 04:40 PM,16-Sep-2025 05:00 PM,techsummary_1940459.pdf (318.70 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,2.0,Finance,.xls,Finance,,,,,,,AOC,2,5432080,M/S RAJPOOT CONSTRUCTION,15-Aug-2025 12:39 AM,Rejected-Finance,L3,26-Sep-2025 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,,,,,,,,,,,AOC,3,5426838,rajan trading company,13-Aug-2025 03:15 PM,Rejected-Finance,L2,26-Sep-2025 05:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
