S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
1,5106853,MS GUL AHMAD CONTRACTOR,09-Apr-2025 12:49 PM,Rejected-Finance,Quoted Rates Are Higher,15-Apr-2025 04:42 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1023244_1,51/E-TENDER/MEERUT-ZONE/24-25 DATED 25-03-2025,"PRO. CONST. OF MECHANIC REFRIGERATOR AND AIR CONDITIONING 01 NOS, ELECTRONICS MECHANIC 01 NOS, ELECTRICIAN POWER DISTRIBUTION 01 NOS, WIREMAN 01 NOS, SWING TECHNOLOGY 01 NOS, BASIC COSTOMOLOGY 01 NOS IT LAB 01 NOS FOR NEW WORKSHOP AT GOVT. ITI BIJNOR",1.0,5109680.0,M/S RAJAN ENTERPRISES,INR,"37,811,468.9",03-May-2025,"INR 37,811,468.9",485.0,Rakesh Kumar Chaurasia,17-Dec-2025 04:13 PM,WorkOrderITIBijnorWorkshopBijnorOfficeCopy.pdf (1132.00 KB),Tender Awarded,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Yogendra Bahadur Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,15-Apr-2025 11:48 AM,15-Apr-2025 12:00 PM,techsummary_1847258.pdf (680.20 KB),Finance,Financial Opened by Tender Committee,Rakesh Kumar Chaurasia,15-Apr-2025 04:24 PM,finance_1847258.pdf,BOQ Comparative Chart,"Rakesh Kumar Chaurasia, SE",Internal,"Sanjeev Kumar Singh EE, Yogendra Bahadur Singh EE, Rohit Kumar Gautam AE, Anil Kumar JE, Shaurya Pratap Singh Assistant Accountant",Rakesh Kumar Chaurasia,15-Apr-2025 04:42 PM,finsummary_1847258.pdf (495.86 KB),Technical,Technical Opened by Tender Committee,Rakesh Kumar Chaurasia,15-Apr-2025 11:37 AM,technical_1847258.pdf,AOC,1.0,FDR - Fixed Deposit,"3,894",EE UPRNSS,BIJNORE,No,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,51/E-TENDER/MEERUT-ZONE/24-25 DATED 25-03-2025,2025_UPRNS_1023244_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical,28-Mar-2025 06:55 PM,09-Apr-2025 02:00 PM,28-Mar-2025 06:55 PM,09-Apr-2025 02:00 PM,NA ,NA ,28-Mar-2025 06:55 PM,09-Apr-2025 02:00 PM,15-Apr-2025 12:00 PM,"PRO. CONST. OF MECHANIC REFRIGERATOR AND AIR CONDITIONING 01 NOS, ELECTRONICS MECHANIC 01 NOS, ELECTRICIAN POWER DISTRIBUTION 01 NOS, WIREMAN 01 NOS, SWING TECHNOLOGY 01 NOS, BASIC COSTOMOLOGY 01 NOS IT LAB 01 NOS FOR NEW WORKSHOP AT GOVT. ITI BIJNOR","PRO. CONST. OF MECHANIC REFRIGERATOR AND AIR CONDITIONING 01 NOS, ELECTRONICS MECHANIC 01 NOS, ELECTRICIAN POWER DISTRIBUTION 01 NOS, WIREMAN 01 NOS, SWING TECHNOLOGY 01 NOS, BASIC COSTOMOLOGY 01 NOS IT LAB 01 NOS FOR NEW WORKSHOP AT GOVT. ITI BIJNOR",Please refer Tender documents. ,NA ,"3,78,22,816",Civil Works - Buildings,NA ,Tender,90.0,485.0,BIJNOR,246701.0,NA ,NA ,NA ,MEERUT,No ,No,"7,56,460",No,fixed,,EE UPRNSS,BIJNORE,"Rakesh Kumar Chaurasia, SE","Office of SE, 41 Basant Vihar, Kila Road, Meerut",AOC
2,5109680,M/S RAJAN ENTERPRISES,08-Apr-2025 05:46 PM,Accepted-AOC,L-1,17-Dec-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,5111012,M/s Wasim Ahamad,09-Apr-2025 12:41 PM,Rejected-Technical,All Documents not Complete as per Tender NIT,15-Apr-2025 11:48 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
