Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
559.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD Khaliabad",01/EE/2025-26,2025_UPIDC_1078505_94,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,SILT CLEARANCE OFLAHURADEVA MR. BETWEEN KM. 0.000 TO KM. 2.240,SILT CLEARANCE OF LAHURADEVA MR. BETWEEN KM. 0.000 TO KM. 2.240,Please refer Tender documents. ,NA ,"47,325",Civil Works,silt Clearance ,Tender,90.0,15.0,sant kabir nagar,272175.0,NA ,NA ,NA ,khalilabad,No ,No,1,Fee/PreQual/Technical,.pdf,Tender Document,22-Oct-2025 04:00 PM,28-Oct-2025 03:00 PM,22-Oct-2025 05:00 PM,28-Oct-2025 02:00 PM,NA ,NA ,22-Oct-2025 05:00 PM,28-Oct-2025 02:00 PM,31-Oct-2025 11:00 AM,"4,733",No,percentage,10.0%,Nil,Nil,EE Saryu Nahar Khand Khalilabad,EE Saryu Nahar Khand Khalilabad,1.0,SBI Bank,AOC,1.0,5630939.0,M/S AMIT KUMAR SINGH,27-Oct-2025 01:25 AM,Accepted-AOC,L1,01-Dec-2025 03:12 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SCD Khaliabad",2025_UPIDC_1078505_94,01/EE/2025-26,SILT CLEARANCE OFLAHURADEVA MR. BETWEEN KM. 0.000 TO KM. 2.240,1.0,5630939.0,M/S AMIT KUMAR SINGH,INR,"41,939.65",Vishwanath Shukla,Internal,,Vishwanath Shukla,01-Dec-2025 03:10 PM,finsummary_1987408.pdf (286.27 KB),Finance,Admitted,Vishwanath Shukla,31-Oct-2025 12:52 PM,,BOQ Comparative Chart,Technical,Admitted,Vishwanath Shukla,29-Oct-2025 05:13 PM,,01-Dec-2025,"INR 41,939.65",15.0,Vishwanath Shukla,01-Dec-2025 03:12 PM,Lahuradeva.pdf (286.00 KB),Vishwanath Shukla,Internal,,Vishwanath Shukla,30-Oct-2025 04:40 PM,31-Oct-2025 11:00 AM,techsummary_1987408.pdf (336.63 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
