Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
20-Dec-2025,"INR 110,000",15.0,Vinay Kumar Singh,20-Dec-2025 09:43 PM,55.pdf (402.00 KB),Technical,1 Not Admitted and 2 Admitted,Vinay Kumar Singh,21-Nov-2025 12:11 AM,,V.K. SINGH,Internal,,Vinay Kumar Singh,21-Nov-2025 12:57 AM,21-Nov-2025 09:00 AM,techsummary_2001878.pdf (848.68 KB),1.0,5685499.0,M/s. S. BROTHERS CONSTRUCTION,INR,"63,678.16",Finance,all Admitted,Vinay Kumar Singh,20-Dec-2025 08:26 PM,,BOQ Comparative Chart,V.K. Singh,Internal,,Vinay Kumar Singh,20-Dec-2025 09:40 PM,finsummary_2001878.pdf (401.59 KB),1,5684478,ANIL KUMAR YADAV,18-Nov-2025 07:47 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,21-Nov-2025 12:11 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1086698_55,04/AE-IV/2025-26,"Earth Work in Silt Clearance/Scraping of Abdullahpur Mr. from Km. 0.000 to Km. 4.000, and Afazalpur Mr. from Km. 0.000 to Km. 1.400",AOC,1.0,Fee/PreQual/Technical,.pdf,e-Document,ASSISTANT ENGINEER-IV,ASSISTANT ENGINEER-IV SHARDA SAHAYAK KHAND-32 AZAMGARH,13-Nov-2025 10:00 AM,19-Nov-2025 10:30 AM,13-Nov-2025 10:30 AM,18-Nov-2025 05:00 PM,NA ,NA ,13-Nov-2025 10:30 AM,18-Nov-2025 05:00 PM,21-Nov-2025 09:00 AM,89.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",04/AE-IV/2025-26,2025_UPIDC_1086698_55,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Earth Work in Silt Clearance/Scraping of Abdullahpur Mr. from Km. 0.000 to Km. 4.000, and Afazalpur Mr. from Km. 0.000 to Km. 1.400",Silt Clearance/Scraping,Please refer Tender documents. ,NA ,"1,10,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,"11,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5681923,DEOMAN YADAV,16-Nov-2025 08:59 PM,Rejected-Finance,L2,20-Dec-2025 09:40 PM,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5685499,M/s. S. BROTHERS CONSTRUCTION,18-Nov-2025 03:32 PM,Accepted-AOC,L1,20-Dec-2025 09:43 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
