Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Er. Pramod Kumar,Internal,"En. Akhilesh Kumar EE SNK-3, Balrampur",PRAMOD KUMAR,27-Nov-2025 02:49 PM,27-Nov-2025 02:55 PM,techsummary_2006623.pdf (52.39 KB),06-Dec-2025,"INR 75,396.75",25.0,PRAMOD KUMAR,23-Dec-2025 03:06 PM,Sirsiya.pdf (195.00 KB),AOC,Technical,Bid Summary,PRAMOD KUMAR,27-Nov-2025 02:43 PM,technical_2006623.pdf,1.0,5699623.0,J P TRADERS,INR,"75,396.75",Er. Pramod Kumar,Internal,Er. Akhilesh Kumar EE SNK-3 Balrampur,PRAMOD KUMAR,29-Nov-2025 04:48 PM,finsummary_2006623.pdf (52.39 KB),Finance,Technical Summary,PRAMOD KUMAR,29-Nov-2025 04:45 PM,finance_2006623.pdf,BOQ Comparative Chart,1,5699623,J P TRADERS,24-Nov-2025 10:17 PM,Accepted-AOC,L1,23-Dec-2025 03:06 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",2025_UPIDC_1081481_21,01/EE/2025-26,Silt Clearance/Scraping between Km. 0.000 to Km. 1.100 and Km. 2.700 to Km. 4.000 of Sirsiya Dy.,AOC,EXECUTIVE ENGINEER,"SARYU NAHAR KHAND-4, BALRAMPUR",19-Nov-2025 04:30 PM,25-Nov-2025 01:00 PM,19-Nov-2025 04:30 PM,25-Nov-2025 10:00 AM,NA ,NA ,19-Nov-2025 04:30 PM,25-Nov-2025 10:00 AM,27-Nov-2025 02:55 PM,"11,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,NIT,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",01/EE/2025-26,2025_UPIDC_1081481_21,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Silt Clearance/Scraping between Km. 0.000 to Km. 1.100 and Km. 2.700 to Km. 4.000 of Sirsiya Dy.,Silt Clearance/Scraping between Km. 0.000 to Km. 1.100 and Km. 2.700 to Km. 4.000 of Sirsiya Dy.,Please refer Tender documents. ,NA ,"1,08,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Dumariyaganj (Siddharth Nagar),272189.0,NA ,NA ,NA ,"SARYU NAHAR KHAND-4, BALRAMPUR",No ,No,1.0,SBI Bank,589.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5700702,M/S ANAND KUMAR,25-Nov-2025 08:59 AM,Rejected-Finance,L3,29-Nov-2025 04:48 PM,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5694793,M/S RAM KRISHAN MISHRA CONTRECTOR,23-Nov-2025 02:04 PM,Rejected-Finance,L2,29-Nov-2025 04:48 PM,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
