Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Admitted,ANURUDDHA VERMA,26-Dec-2025 08:53 PM,,BOQ Comparative Chart,A.P.V,Internal,,ANURUDDHA VERMA,26-Dec-2025 09:08 PM,finsummary_2007080.pdf (391.20 KB),26-Dec-2025,"INR 90,000",15.0,ANURUDDHA VERMA,26-Dec-2025 09:10 PM,1.pdf (391.00 KB),A.P.V.,Internal,,ANURUDDHA VERMA,28-Nov-2025 12:46 PM,28-Nov-2025 02:00 PM,techsummary_2007080.pdf (496.48 KB),Technical,Admitted,ANURUDDHA VERMA,27-Nov-2025 08:03 PM,,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1085715_102,02/AE-II/2025-26,Earth Work in Silt Clearance and Scraping of Molnapur Mr. from Km. 0.000 to Km. 2.800 and Pipraula Mr. from Km. 0.000 to Km. 1.500,1.0,5700033.0,Ravindra Yadav,INR,"85,630.8",1.0,5700033.0,Ravindra Yadav,24-Nov-2025 10:56 PM,Accepted-AOC,L1,26-Dec-2025 09:10 PM,AOC,"9,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,ASSISTANT ENGINEER-II,ASSISTANT ENGINEER-II SHARDA SAHAYAK KHAND-32 AZAMGARH,559.0,Nil,Nil,No,Earth Work in Silt Clearance and Scraping of Molnapur Mr. from Km. 0.000 to Km. 2.800 and Pipraula Mr. from Km. 0.000 to Km. 1.500,Silt Clearance and Scraping,Please refer Tender documents. ,NA ,"90,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,1,Fee/PreQual/Technical,.pdf,e-Document,20-Nov-2025 01:00 PM,26-Nov-2025 03:00 PM,20-Nov-2025 01:00 PM,26-Nov-2025 01:00 PM,NA ,NA ,20-Nov-2025 01:00 PM,26-Nov-2025 01:00 PM,28-Nov-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",02/AE-II/2025-26,2025_UPIDC_1085715_102,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC
