Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Committee,Internal,Committee,BRIJ PAL SINGH,26-Sep-2025 04:02 PM,26-Sep-2025 04:10 PM,techsummary_1932742.pdf (574.94 KB),Technical,EVALUATION,BRIJ PAL SINGH,26-Sep-2025 03:57 PM,,28-Oct-2025,"INR 7,512,657.09",120.0,MAHRAM SINGH,02-Dec-2025 04:25 PM,AOC279_12.pdf (984.00 KB),AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1060688_12,YEA/OSD(M)/2025/279 DT-22/07/2025,"Supply ,installation testing and commissioninm of street light from bhaipur road to tirthali road cut and bhaipur jhajhar road .YEA. (WC-E,M-02)",1,5411652,bansal contractor and supplier,08-Aug-2025 02:09 PM,Rejected-Technical,DISQUALIFIED,26-Sep-2025 04:02 PM,Committee,Internal,Committee,MAHRAM SINGH,28-Oct-2025 01:09 PM,finsummary_1932742.pdf (818.76 KB),Finance,EVALUATION,MAHRAM SINGH,28-Oct-2025 01:05 PM,,BOQ Comparative Chart,1.0,5409518.0,H.P. BUILDERS PRIVATE LIMITED,INR,"7,512,657.09",AOC,Yamuna Expressway Industrial Development Authority,YEA/OSD(M)/2025/279 DT-22/07/2025,2025_YEIDA_1060688_12,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,"2,270",Nil,Nil,No,OSD M,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","2,05,000",No,fixed,,Nil,Nil,"Supply ,installation testing and commissioninm of street light from bhaipur road to tirthali road cut and bhaipur jhajhar road .YEA. (WC-E,M-02)","Supply ,installation testing and commissioninm of street light from bhaipur road to tirthali road cut and bhaipur jhajhar road .YEA. (WC-E,M-02)",REFER TENDER DOC ,NA ,"1,02,22,693",Electrical Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,NA ,NA ,NA ,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,No ,No,1.0,SBI Bank,29-Jul-2025 06:55 PM,11-Aug-2025 11:00 AM,29-Jul-2025 06:55 PM,08-Aug-2025 05:00 PM,NA ,NA ,29-Jul-2025 06:55 PM,08-Aug-2025 05:00 PM,26-Sep-2025 04:10 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,5408586,Classic Electricals,08-Aug-2025 03:42 PM,Rejected-Finance,L3,28-Oct-2025 01:09 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,5409518,H.P. BUILDERS PRIVATE LIMITED,07-Aug-2025 04:33 PM,Accepted-AOC,L1,02-Dec-2025 04:24 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4,5412184,SHIV CONSTRUCTIONS,08-Aug-2025 04:29 PM,Rejected-Finance,L2,28-Oct-2025 01:09 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,5,5412159,Sumit kumar,08-Aug-2025 04:50 PM,Rejected-Finance,L4,28-Oct-2025 01:09 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL DOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
