EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"2,14,000",Yes,fixed,,Nil,Nil,EE,rdssc,renovation of road Loop channel and manupur mr Lot 16,renovation of road Loop channel and manupur mr Lot 16,Please refer Tender documents. ,NA ,,Civil Works - Canal,NA ,Tender,90.0,30.0,raebareli,229001.0,NA ,NA ,NA ,Raebareli,No ,No,15-Oct-2025 12:00 PM,25-Oct-2025 12:00 PM,15-Oct-2025 12:00 PM,24-Oct-2025 05:00 PM,NA ,NA ,15-Oct-2025 12:00 PM,24-Oct-2025 05:00 PM,29-Oct-2025 03:30 PM,1,Fee/PreQual/Technical,.pdf,bid,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",3186/rkd/notice no 03/2025-26,2025_UPIDC_1082791_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,590",Nil,Nil,No,AOC,sushil yadav,Internal,ashutosh sarswat,SUSHIL YADAV,29-Oct-2025 03:06 PM,29-Oct-2025 03:30 PM,techsummary_1983237.pdf (188.00 KB),Finance,admit,SUSHIL YADAV,31-Oct-2025 01:21 PM,,BOQ Comparative Chart,sushil yadav,Internal,ashutosh sarswat,SUSHIL YADAV,03-Nov-2025 12:55 PM,finsummary_1983237.pdf (136.65 KB),Technical,admit,SUSHIL YADAV,29-Oct-2025 02:25 PM,,1,5621535,M/S Kamlesh Kumar Singh,23-Oct-2025 11:49 PM,Rejected-Finance,2,03-Nov-2025 12:55 PM,1.0,5620620.0,m/s naresh construction & sup,INR,"1,385,786","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",2025_UPIDC_1082791_1,3186/rkd/notice no 03/2025-26,renovation of road Loop channel and manupur mr Lot 16,27-Nov-2025,"INR 1,385,786",30.0,SUSHIL YADAV,10-Dec-2025 05:27 PM,16r.pdf (73.00 KB),aoc,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5620620,m/s naresh construction & sup,23-Oct-2025 08:08 PM,Accepted-AOC,aoc,10-Dec-2025 05:27 PM,,,,,,,,,,,,,,,,,AOC
