Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
927.0,Nil,Nil,No,Silt clearance of Jajupur Mr. km 0.000 to 7.400,Silt clearance of Jajupur Mr. km 0.000 to 7.400,Please refer Tender documents. ,NA ,"2,22,000",Civil Works - Canal,NA ,Tender,15.0,NA ,pratapgarh,230001.0,NA ,NA ,NA ,Irrigation Divison Pratapgarh,No ,No,"22,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,03-Nov-2025 09:00 AM,11-Nov-2025 11:00 AM,03-Nov-2025 10:00 AM,10-Nov-2025 05:00 PM,NA ,NA ,03-Nov-2025 10:00 AM,10-Nov-2025 05:00 PM,14-Nov-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",03/E.E/2025-26,2025_UPIDC_1087895_5,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,tender document,Executive Engineer,Executive Engineer Irrigation Divison Pratapgarh,AOC,Arvind verma,Internal,manish ranjan,ARVIND VERMA,18-Nov-2025 02:35 PM,finsummary_1995585.pdf (187.17 KB),Technical,ok,ARVIND VERMA,13-Nov-2025 09:59 PM,technical_1995585.pdf,Arvind verma,Internal,manish ranjan,ARVIND VERMA,13-Nov-2025 10:26 PM,14-Nov-2025 10:00 AM,techsummary_1995585.pdf (176.58 KB),Finance,ok,ARVIND VERMA,18-Nov-2025 01:09 PM,finance_1995585.pdf,BOQ Comparative Chart,1.0,5661967.0,M/S ADITYA ENTERPRISES,INR,"221,660.16","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",2025_UPIDC_1087895_5,03/E.E/2025-26,Silt clearance of Jajupur Mr. km 0.000 to 7.400,1,5661967,M/S ADITYA ENTERPRISES,08-Nov-2025 09:34 AM,Accepted-AOC,ok,24-Dec-2025 03:06 PM,18-Nov-2025,"INR 221,660.16",15.0,ARVIND VERMA,24-Dec-2025 03:06 PM,jaju.pdf (168.00 KB),ok,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,finance,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5661993,RAM SAJIWAN PAL,08-Nov-2025 09:58 AM,Rejected-Finance,higher bidder,18-Nov-2025 02:35 PM,,,,,,,,AOC
