Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Tender Stage
26-Dec-2025,"INR 2,324,805.627",90.0,Vasu Krishna,26-Dec-2025 01:34 PM,ffffffffffffff.pdf (193.00 KB),Zp Amethi,Internal,,Vasu Krishna,29-Sep-2025 01:21 PM,finsummary_1940565.pdf (940.60 KB),Finance,Summary,Ram Bachan Ram,17-Sep-2025 06:13 PM,,BOQ Comparative Chart,Zp Amethi,Internal,,Ram Bachan Ram,16-Sep-2025 03:29 PM,16-Sep-2025 04:00 PM,techsummary_1940565.pdf (356.80 KB),1.0,5440689.0,M/S CHANAKYA ENTERPRISES,INR,"2,324,805.627",Panchayati Raj Department||Zila Panchayat Amethi,2025_UPPRD_1064082_135,240/Nivida/ZP/2025-26 Date- 22-07-2025,Work No 135 Gramsabah Medauna me Gram Bahadurganj me Talab ka Jal sanchayan ewam sundarikaran,Technical,Summary,Ram Bachan Ram,12-Sep-2025 04:46 PM,,1,5433871,KUSHAGRA ENTERPRISES,15-Aug-2025 05:04 PM,Rejected-Finance,L2,29-Sep-2025 01:21 PM,AOC,Appar Mukhya Adhikari Zila Panchayat Amethi,Zila Panchayat Amethi,"2,747",AMA Zila Panchayat Amethi,Gauriganj Amethi,No,1.0,Fee/PreQual/Technical,.pdf,Technical,"46,552",No,percentage,2.0%,AMA Zila Panchayat Amethi,Gauriganj Amethi,Panchayati Raj Department||Zila Panchayat Amethi,240/Nivida/ZP/2025-26 Date- 22-07-2025,2025_UPPRD_1064082_135,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,Work No 135 Gramsabah Medauna me Gram Bahadurganj me Talab ka Jal sanchayan ewam sundarikaran,Work No 135 Gramsabah Medauna me Gram Bahadurganj me Talab ka Jal sanchayan ewam sundarikaran,Please refer Tender documents. ,NA ,"23,27,598",Civil Works - Others,NA ,Tender,90.0,90.0,Amethi,227409.0,NA ,NA ,NA ,Zila Panchayat Amethi,No ,No,11-Aug-2025 12:00 PM,18-Aug-2025 02:30 PM,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,NA ,NA ,11-Aug-2025 12:00 PM,18-Aug-2025 02:00 PM,16-Sep-2025 04:00 PM,1,DD - Demand Draft,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5440689,M/S CHANAKYA ENTERPRISES,17-Aug-2025 10:01 AM,Accepted-AOC,Accepted,26-Dec-2025 01:34 PM,AOC,,,,,,,2.0,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FDR - Fixed Deposit,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5440571,M/S RUDRA CONSTRUCTIONS,17-Aug-2025 08:55 AM,Rejected-Finance,L3,29-Sep-2025 01:21 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,RTGS - RTGS Payment,AOC
