EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"22,000",No,fixed,,Nil,Nil,18-Oct-2025 11:00 AM,28-Oct-2025 04:00 PM,18-Oct-2025 11:00 AM,28-Oct-2025 03:00 PM,NA ,NA ,18-Oct-2025 11:00 AM,28-Oct-2025 03:00 PM,17-Nov-2025 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-08 Lucknow,08/PCL/PM/UNIT-8/2025-26/Dated 17.10.2025,2025_UPPRC_1083694_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"5,900",Nil,Nil,No,"BALANCE WORK FOR CONSTRUCTION OF BAL VIKAS PARIYOJNA OFFICE / GODOWN AT KAKORI, DISTRICT - LUCKNOW (U.P.)","BALANCE WORK FOR CONSTRUCTION OF BAL VIKAS PARIYOJNA OFFICE / GODOWN AT KAKORI, DISTRICT - LUCKNOW (U.P.)",Please refer Tender documents. ,NA ,"10,79,000",Civil Works,NA ,Tender,30.0,90.0,LUCKNOW,226101.0,NA ,NA ,NA ,LUCKNOW,No ,No,PROJECT MANAGER,"Indra Puri Near Police Chauki, Bhola Kheda Lucknow",AOC,PROJECT MANAGER,Internal,,Vinay Kumar Jain,06-Dec-2025 03:54 PM,finsummary_1985286.pdf (411.36 KB),Technical,TECHNICAL COMMITTEE REPORT,Vinay Kumar Jain,17-Nov-2025 02:00 PM,technical_1985286.pdf,PROJECT MANAGER,Internal,PM UNTI8 AND UNIT14 UPPCL LKO ACCTT UPPROJECTS CORPORATION LTD. LKO,Vinay Kumar Jain,17-Nov-2025 02:04 PM,17-Nov-2025 03:00 PM,techsummary_1985286.pdf (411.36 KB),Finance,Financial bid,Vinay Kumar Jain,06-Dec-2025 03:45 PM,finance_1985286.pdf,BOQ Comparative Chart,1,5627001,B K TRADERS,27-Oct-2025 01:18 PM,Rejected-AOC,Rejected,06-Dec-2025 04:01 PM,1.0,5628776.0,M/S A H VENTURES,INR,"1,073,794",U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow||Unit-08 Lucknow,2025_UPPRC_1083694_1,08/PCL/PM/UNIT-8/2025-26/Dated 17.10.2025,"BALANCE WORK FOR CONSTRUCTION OF BAL VIKAS PARIYOJNA OFFICE / GODOWN AT KAKORI, DISTRICT - LUCKNOW (U.P.)",12-Dec-2025,"INR 1,073,794",90.0,Vinay Kumar Jain,06-Dec-2025 04:01 PM,loa.pdf (861.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5628776,M/S A H VENTURES,27-Oct-2025 01:01 PM,Accepted-AOC,Accepted,06-Dec-2025 04:01 PM,,,,,,,,,,,,,,,,AOC
