EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"61,091",Yes,percentage,2.0%,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",09/EE/2025-26,2025_UPIDC_1083770_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,18-Oct-2025 02:00 PM,25-Oct-2025 02:30 PM,18-Oct-2025 02:00 PM,25-Oct-2025 02:00 PM,NA ,NA ,18-Oct-2025 02:00 PM,25-Oct-2025 02:00 PM,15-Nov-2025 04:45 PM,EXECUTIVE ENGINEER,"EXECUTIVE ENGINEER, LUCKNOW DIVISION SHARDA NAHAR,",1.0,SBI Bank,"Repairing and making of Road Gate No. 05 to Sinchai vikas bhawan, Gate No. 1 to 4 at canal colony cantt. Road Lucknow. (Lot-1)","Repairing and making of Road Gate No. 05 to Sinchai vikas bhawan, Gate No. 1 to 4 at canal colony cantt. Road Lucknow. (Lot-1)",as per BID DOCUMENT ,NA ,"30,54,561",Civil Works - Roads,CANAL ,Rate Contract,90.0,15.0,Canal colony Cant road Lucknow,226001.0,NA ,NA ,NA ,"EXECUTIVE ENGINEER, LUCKNOW DIVISION SHARDA NAHAR,",No ,No,"2,354",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,Mukesh Kumar Vaish,Internal,"Committee Chairperson/Co-ordinater Mukesh Kumar Vaish, Members NAVNEET KUMAR Executive Engineer, Members RAJEEV KUMAR Executive Engineer, Members ANIRUDDH KUMAR SINHA D.A.O.",Mukesh Kumar Vaish,17-Dec-2025 12:52 PM,finsummary_1985552.pdf (211.05 KB),Technical,As per NIT,Mukesh Kumar Vaish,12-Nov-2025 04:31 PM,technical_1985552.pdf,Mukesh Kumar Vaish,Internal,"Committee Chairperson/Co-ordinater Mukesh Kumar Vaish, Members NAVNEET KUMAR Executive Engineer, Members RAJEEV KUMAR Executive Engineer, Members ANIRUDDH KUMAR SINHA D.A.O.",Mukesh Kumar Vaish,12-Nov-2025 04:37 PM,15-Nov-2025 04:45 PM,techsummary_1985552.pdf (211.05 KB),Finance,L1 is LINE COMMUNICATION,Mukesh Kumar Vaish,15-Nov-2025 05:18 PM,finance_1985552.pdf,BOQ Comparative Chart,1,5622608,LINE COMMUNICATION,24-Oct-2025 09:47 AM,Accepted-AOC,1st lowest,17-Dec-2025 05:38 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",2025_UPIDC_1083770_1,09/EE/2025-26,"Repairing and making of Road Gate No. 05 to Sinchai vikas bhawan, Gate No. 1 to 4 at canal colony cantt. Road Lucknow. (Lot-1)",1.0,5622608.0,LINE COMMUNICATION,INR,"2,927,662.3",17-Dec-2025,"INR 2,927,662.3",15.0,Mukesh Kumar Vaish,17-Dec-2025 05:38 PM,AOC25NIT09LOT01.pdf (1899.00 KB),1st lowest,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID DOCUMENT,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5620905,M/S ASHISH KUMAR,25-Oct-2025 10:35 AM,Rejected-Finance,L3,17-Dec-2025 12:52 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5627684,M/S JK ENTERPRISES,25-Oct-2025 01:24 PM,Rejected-Technical,as per NIT and bid,12-Nov-2025 04:37 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5621728,M/s RATHAUR CONSTRUCTION,23-Oct-2025 09:21 PM,Rejected-Finance,L2,17-Dec-2025 12:52 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,5627314,M/S SWARAJSHAKTI INDUSTRIES PRIVATE LIMITED,25-Oct-2025 11:10 AM,Rejected-Technical,as per NIT and bid,12-Nov-2025 04:37 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,5627788,RAMA SHANKAR YADAV,25-Oct-2025 01:45 PM,Rejected-Technical,as per NIT and bid,12-Nov-2025 04:37 PM,,,,,,,,,,,,,,,,,AOC
