Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage
12-Nov-2025,"INR 798,485",30.0,Deepak Yadav,11-Dec-2025 03:36 PM,nyotini.pdf (416.00 KB),admitted,1,5630017,m/s mohd. zamil,27-Oct-2025 02:41 PM,Rejected-AOC,2,11-Dec-2025 03:36 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||ID, unnao",2025_UPIDC_1083624_6,01/EE/2025-2026,SILT CLEARANCE/SCRAPPING OF NYOTINI DY KM 0.00 TO 19.900,1.0,5629758.0,M/S R.N.CONSTRUCTION,INR,"798,485.2",Finance,admitted,Deepak Yadav,06-Nov-2025 06:11 PM,finance_1985768.pdf,BOQ Comparative Chart,DEEPAK YADAV,Internal,MUKESH VAISH VIVEK SRIVASTAVA,Deepak Yadav,06-Nov-2025 03:34 PM,06-Nov-2025 04:00 PM,techsummary_1985768.pdf (471.41 KB),Technical,admitted,Deepak Yadav,06-Nov-2025 01:30 PM,technical_1985768.pdf,DEEPAK YADAV,Internal,MUKESH VAISH VIVEK SRIVASTAVA,Deepak Yadav,07-Nov-2025 03:07 PM,finsummary_1985768.pdf (486.42 KB),AOC,18-Oct-2025 10:00 AM,30-Oct-2025 11:00 AM,18-Oct-2025 10:00 AM,29-Oct-2025 04:00 PM,NA ,NA ,18-Oct-2025 10:00 AM,29-Oct-2025 04:00 PM,06-Nov-2025 04:00 PM,"16,000",No,percentage,2.0%,Nil,Nil,EE ID UNNAO,NEAR SP OFFICE CIVIL LINES UNNAO,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||ID, unnao",01/EE/2025-2026,2025_UPIDC_1083624_6,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,000",Nil,Nil,No,1.0,EXTENSION 1,Date,,SILT CLEARANCE/SCRAPPING OF NYOTINI DY KM 0.00 TO 19.900,SILT CLEARANCE/SCRAPPING OF NYOTINI DY KM 0.00 TO 19.900,Please refer Tender documents. ,NA ,"8,00,000",Civil Works - Canal,NA ,Tender,90.0,30.0,UNNAO,209801.0,NA ,NA ,NA ,EE ID UNNAO,No ,No,1,Fee/PreQual/Technical,.pdf,FEE/ TECHNICAL DOCUMENT,1.0,SBI Bank,AOC
,,,,,,,2,5629758,M/S R.N.CONSTRUCTION,27-Oct-2025 10:17 AM,Accepted-AOC,1,11-Dec-2025 03:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,AOC
