Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
A.SINGH,Internal,,ABHISHEK SINGH,08-Nov-2025 07:54 PM,10-Nov-2025 10:30 AM,techsummary_1990075.pdf (1055.94 KB),Technical,all Admitted,ABHISHEK SINGH,08-Nov-2025 02:07 PM,,18-Dec-2025,"INR 44,000",15.0,ABHISHEK SINGH,18-Dec-2025 09:07 PM,28.pdf (398.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1085665_28,02/AE-I/2025-26,Earth Work in Silt Clearance and Scraping of Ravanpur Mr. from Km. 0.000 to Km. 2.200,1,5641985,Ms A S Construction,01-Nov-2025 06:48 PM,Rejected-Finance,L2,18-Dec-2025 09:04 PM,Finance,all Admitted,ABHISHEK SINGH,28-Nov-2025 01:49 PM,,BOQ Comparative Chart,A.SINGH,Internal,,ABHISHEK SINGH,18-Dec-2025 09:04 PM,finsummary_1990075.pdf (19.91 KB),1.0,5641710.0,M S CONSTRUCTION,INR,"35,085.68",AOC,ASSISTANT ENGINEER,ASSISTANT ENGINEER-I SHARDA SAHAYAK KHAND-32 AZAMGARH,559.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,e-Document,"4,400",Yes,fixed,,Nil,Nil,Earth Work in Silt Clearance and Scraping of Ravanpur Mr. from Km. 0.000 to Km. 2.200,Silt Clearance and Scraping,Please refer Tender documents. ,NA ,"44,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,1.0,SBI Bank,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",02/AE-I/2025-26,2025_UPIDC_1085665_28,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,27-Oct-2025 10:00 AM,03-Nov-2025 12:30 PM,27-Oct-2025 01:00 PM,03-Nov-2025 11:00 AM,NA ,NA ,27-Oct-2025 01:00 PM,03-Nov-2025 11:00 AM,10-Nov-2025 10:30 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5641710,M S CONSTRUCTION,01-Nov-2025 07:23 PM,Accepted-AOC,L1,18-Dec-2025 09:07 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
