Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
17-Nov-2025,"INR 9,110,654.7",180.0,Ashok Kumar Tripathi,24-Dec-2025 03:55 PM,WO.pdf (517.00 KB),WORK ORDER,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,2025_UPRNS_1044517_2,47/SE/PRAYAGRAJ/UPRNSS DATE 28.05.2025,CONSTRUCTION OF MULTI PURPOSE SEED STORE AND TECHNOLOGY DISSEMINATION CENTRE AT JASRA IN DISTRICT PRAYAGRAJ,1.0,5269810.0,Akhilesh kumar shukla,INR,"9,110,654.7",1,5269810,Akhilesh kumar shukla,24-Jun-2025 10:32 AM,Accepted-AOC,L1,24-Dec-2025 03:55 PM,Technical,technical summary,SHAILENDRA KUMAR VERMA,26-Jun-2025 04:32 PM,technical_1907232.pdf,MAHENDRA KUMAR YADAV SE,Internal,ASHOK KUMAR TRIPATHI EE MITHILESH SRIVASTAVA AE SP SRIVASTAVA JE MANISH KUMAR SINGH ACCOUNTANT,Ashok Kumar Tripathi,17-Nov-2025 12:01 PM,finsummary_1907232.pdf (408.07 KB),Finance,FINANCIAL,Ashok Kumar Tripathi,17-Nov-2025 11:56 AM,finance_1907232.pdf,BOQ Comparative Chart,MAHENDRA KUMAR YADAV SE,Internal,ASHOK KUMAR TRIPATHI EE SHAILENDRA VERMA AE SATYPRAKASH SRIVASTAVA JE MANISH SINGH ACCT,SHAILENDRA KUMAR VERMA,26-Jun-2025 04:36 PM,26-Jun-2025 04:40 PM,techsummary_1907232.pdf (707.76 KB),AOC,1,BG - Bank Guarantee,17-Jun-2025 06:00 PM,24-Jun-2025 03:00 PM,17-Jun-2025 06:00 PM,24-Jun-2025 02:00 PM,NA ,NA ,17-Jun-2025 06:00 PM,24-Jun-2025 02:00 PM,26-Jun-2025 04:40 PM,CONSTRUCTION OF MULTI PURPOSE SEED STORE AND TECHNOLOGY DISSEMINATION CENTRE AT JASRA IN DISTRICT PRAYAGRAJ,CONSTRUCTION OF MULTI PURPOSE SEED STORE AND TECHNOLOGY DISSEMINATION CENTRE AT JASRA IN DISTRICT PRAYAGRAJ,As per detail ,NA ,"91,19,774",Civil Works - Buildings,NA ,Tender,90.0,180.0,JASRA PRAYAGRAJ,212107.0,NA ,NA ,NA ,PRAYAGRAJ,No ,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,47/SE/PRAYAGRAJ/UPRNSS DATE 28.05.2025,2025_UPRNS_1044517_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,SE,339/263 NEW MAMFORDGANJ PRAYAGRAJ,"1,82,500",No,fixed,,EE,PRAYGRAJ,"1,947",EE,PRAYGRAJ,No,AOC
,,,,,,,,,,,,,,,,2,5268863,GANESH ELECTRICAL,24-Jun-2025 01:40 PM,Rejected-Finance,QOUTED HIGHR AMOUNT THAN L1,17-Nov-2025 12:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5269846,M/S ASHA ENTERPRISES,24-Jun-2025 10:47 AM,Rejected-Technical,DOCUMENT NOT COMPLETE,26-Jun-2025 04:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,RTGS - RTGS Payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
