Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
29-Dec-2025,"INR 3,041,812.15",120.0,VIKAS KUMAR,29-Dec-2025 06:20 PM,364_14.pdf (2125.00 KB),AOC,Technical,EVALUATION,VIKAS KUMAR,04-Sep-2025 12:22 PM,,Committee,Internal,Committee,VIKAS KUMAR,04-Sep-2025 12:26 PM,04-Sep-2025 12:30 PM,techsummary_1916639.pdf (689.45 KB),Finance,evaluation,BHARAM PAL SINGH,04-Sep-2025 12:40 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,12-Dec-2025 04:13 PM,finsummary_1916639.pdf (6911.53 KB),1.0,5326209.0,M/S SINGH CONSTRUCTION AND COMPANY,INR,"3,041,812.15",Yamuna Expressway Industrial Development Authority,2025_YEIDA_1053217_14,YEA/GM(PROJECT)/2025/364 DT-27/06/2025,"Construction of E-library room in village-Rampur Banger(jewar) , YEA. WC-06",1.0,5317170.0,M/S LUCKY CONTRACTOR,14-Jul-2025 02:58 PM,Rejected-Finance,L3,12-Dec-2025 04:13 PM,AOC,"64,900",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,915.0,Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/364 DT-27/06/2025,2025_YEIDA_1053217_14,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,03-Jul-2025 06:50 PM,16-Jul-2025 11:00 AM,03-Jul-2025 06:50 PM,14-Jul-2025 05:00 PM,NA ,NA ,03-Jul-2025 06:50 PM,14-Jul-2025 05:00 PM,04-Sep-2025 12:30 PM,"Construction of E-library room in village-Rampur Banger(jewar) , YEA. WC-06","Construction of E-library room in village-Rampur Banger(jewar) , YEA. WC-06",Please refer Tender documents. ,NA ,"32,42,524",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5318080.0,M/S ONN INFRATECH,14-Jul-2025 03:38 PM,Rejected-Finance,L2,12-Dec-2025 04:13 PM,AOC,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5326209.0,M/S SINGH CONSTRUCTION AND COMPANY,14-Jul-2025 02:31 PM,Accepted-AOC,L1,29-Dec-2025 06:20 PM,AOC,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
