Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,e-Document,"Earth Work in Silt Clearance and Scraping of Allipur Mr. from Km. 0.000 to Km. 1.000, Dhadhani Mr. from Km. 0.000 to Km. 1.500 and Kashipur Mr. from Km. 0.000 to Km. 2.850",Silt Clearance and Scraping,Please refer Tender documents. ,NA ,"97,000",Civil Works,NA ,Tender,90.0,15.0,AZAMGARH,276001.0,NA ,NA ,NA ,AZAMGARH,No ,No,"9,700",Yes,fixed,,Nil,Nil,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",02/AE-I/2025-26,2025_UPIDC_1085665_27,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,ASSISTANT ENGINEER,ASSISTANT ENGINEER-I SHARDA SAHAYAK KHAND-32 AZAMGARH,1.0,SBI Bank,27-Oct-2025 10:00 AM,03-Nov-2025 12:30 PM,27-Oct-2025 01:00 PM,03-Nov-2025 11:00 AM,NA ,NA ,27-Oct-2025 01:00 PM,03-Nov-2025 11:00 AM,10-Nov-2025 10:30 AM,559.0,Nil,Nil,No,AOC,Finance,all Admitted,ABHISHEK SINGH,28-Nov-2025 01:48 PM,,BOQ Comparative Chart,A.SINGH,Internal,,ABHISHEK SINGH,18-Dec-2025 08:58 PM,finsummary_1990074.pdf (561.85 KB),1.0,5641706.0,M S CONSTRUCTION,INR,"76,220.42","U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",2025_UPIDC_1085665_27,02/AE-I/2025-26,"Earth Work in Silt Clearance and Scraping of Allipur Mr. from Km. 0.000 to Km. 1.000, Dhadhani Mr. from Km. 0.000 to Km. 1.500 and Kashipur Mr. from Km. 0.000 to Km. 2.850",1,5647565,ANIL KUMAR YADAV,03-Nov-2025 03:02 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Nov-2025 02:05 PM,18-Dec-2025,"INR 97,000",15.0,ABHISHEK SINGH,18-Dec-2025 09:02 PM,27.pdf (562.00 KB),Technical,1 Not Admitted and 2 Admitted,ABHISHEK SINGH,08-Nov-2025 02:05 PM,,A.SINGH,Internal,,ABHISHEK SINGH,08-Nov-2025 07:49 PM,10-Nov-2025 10:30 AM,techsummary_1990074.pdf (1027.35 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5642001,Ms A S Construction,01-Nov-2025 06:47 PM,Rejected-Finance,L2,18-Dec-2025 08:58 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5641706,M S CONSTRUCTION,01-Nov-2025 07:24 PM,Accepted-AOC,L1,18-Dec-2025 09:02 PM,,,,,,,,,,,,,,,,,,,AOC
