Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
10-Dec-2025,"INR 375,600",15.0,SYED SHAHNAWAZ ALI KIRMANI,15-Dec-2025 11:13 AM,aoc03.pdf (1363.00 KB),AOC,1,5686193,ARMONIA CONSTRUCTIONS,19-Nov-2025 12:32 AM,Accepted-AOC,AOC,15-Dec-2025 11:13 AM,1.0,5686193.0,ARMONIA CONSTRUCTIONS,INR,"375,600","U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",2025_UPIDC_1087732_2,01/EE/25-26 lot03,"AUCTION OF USELESS STORE NO.03 SITUATED IN THE PREMISES OF OFFICE OF MADHYA GANGA CANAL CONSTRUCTION DIVISION-4,HARYANA JOYA, AMROHA",Technical,tac,SYED SHAHNAWAZ ALI KIRMANI,19-Nov-2025 01:42 PM,technical_2000268.pdf,S.S.A. KIRMANI,Internal,MANOJKUMAREE13,SYED SHAHNAWAZ ALI KIRMANI,29-Nov-2025 03:22 PM,finsummary_2000268.pdf (187.37 KB),Finance,finical,SYED SHAHNAWAZ ALI KIRMANI,29-Nov-2025 03:07 PM,finance_2000268.pdf,BOQ Comparative Chart,S.S.A. KIRMANI,Internal,MANOJKUMAREE13,SYED SHAHNAWAZ ALI KIRMANI,19-Nov-2025 02:01 PM,19-Nov-2025 02:05 PM,techsummary_2000268.pdf (672.34 KB),AOC,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",01/EE/25-26 lot03,2025_UPIDC_1087732_2,Yes,Auction,Item Rate,Goods,2.0,No,No,Online,No,No,No,677.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,tac..,"AUCTION OF USELESS STORE NO.03 SITUATED IN THE PREMISES OF OFFICE OF MADHYA GANGA CANAL CONSTRUCTION DIVISION-4,HARYANA JOYA, AMROHA","AUCTION OF USELESS STORE NO.03 SITUATED IN THE PREMISES OF OFFICE OF MADHYA GANGA CANAL CONSTRUCTION DIVISION-4,HARYANA JOYA, AMROHA",Please refer Tender documents. ,NA ,"3,73,000",Civil Construction Goods,NA ,Rate Contract,90.0,NA ,AMROHA,244222.0,NA ,NA ,NA ,EEMGCCD4 AMROHA,No ,No,10-Nov-2025 03:00 PM,19-Nov-2025 11:30 AM,10-Nov-2025 03:00 PM,19-Nov-2025 11:00 AM,NA ,NA ,10-Nov-2025 03:00 PM,19-Nov-2025 11:00 AM,19-Nov-2025 02:05 PM,1.0,extending of date,Date,,1.0,SBI Bank,EEMGCCD4 AMROHA,EEMGCCD4 AMROHA,"37,300",No,percentage,10.0%,Nil,Nil,AOC
,,,,,,,2,5686094,M A CONTRACTOR,18-Nov-2025 09:25 PM,Rejected-Finance,L1,29-Nov-2025 03:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
