Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
Birendra Paswan,Internal,,Birendra Paswan,24-Oct-2025 01:18 PM,24-Oct-2025 03:00 PM,techsummary_1972446.pdf (471.79 KB),Technical,As per Upload,Birendra Paswan,19-Oct-2025 10:01 PM,technical_1972446.pdf,11-Dec-2025,"INR 129,917.81",25.0,Birendra Paswan,29-Dec-2025 11:11 AM,karhi_30.pdf (513.00 KB),1,5596755,AARADHYA ENTERPRISES,09-Oct-2025 05:13 PM,Rejected-Technical,As per Upload,24-Oct-2025 01:18 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",2025_UPIDC_1078690_17,03/EESNK1BANSI/2025-26,SiltScraping and jungle clearance of karahi minor from km 0.000 to 7.100,1.0,5599883.0,M/S CHANDRAVIJAY CONSTRUCTION,INR,"129,917.84",Finance,As per Upload,Birendra Paswan,21-Nov-2025 11:30 AM,finance_1972446.pdf,BOQ Comparative Chart,Birendra Paswan,Internal,,Birendra Paswan,06-Dec-2025 10:58 AM,finsummary_1972446.pdf (242.25 KB),AOC,04-Oct-2025 10:00 AM,13-Oct-2025 02:00 PM,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,NA ,NA ,04-Oct-2025 10:00 AM,13-Oct-2025 01:00 PM,24-Oct-2025 03:00 PM,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Document,"4,000",Yes,fixed,,Nil,Nil,SiltScraping and jungle clearance of karahi minor from km 0.000 to 7.100,SiltScraping and jungle clearance of karahi minor from km 0.000 to 7.100,Please refer Tender documents. ,NA ,"1,89,000",Civil Works - Canal,NA ,Rate Contract,90.0,25.0,SIDDHARTH NAGAR,272153.0,NA ,NA ,NA ,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,No ,No,589.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",03/EESNK1BANSI/2025-26,2025_UPIDC_1078690_17,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,SARYU NAHAR KHAND 1 BANSI SIDDHARTH NAGAR,AOC
,,,,,,,,,,,,,,,,,,2,5593678,Chhatrapati Shivaji Construction,10-Oct-2025 06:27 PM,Rejected-Finance,As per Upload,06-Dec-2025 10:58 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,5599883,M/S CHANDRAVIJAY CONSTRUCTION,11-Oct-2025 04:05 PM,Accepted-AOC,As per Upload,29-Dec-2025 11:11 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,4,5600980,M/S JAI MAA VAISNO TRADERS,12-Oct-2025 01:14 PM,Rejected-Finance,As per Upload,06-Dec-2025 10:58 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,5,5599826,santosh kumar pal,11-Oct-2025 06:42 PM,Rejected-Finance,As per Upload,06-Dec-2025 10:58 AM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
