S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Category,Sub Category,Sub Category Description,Format/File,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5501675.0,M/s SHRI MAHIPAL SINGH,INR,"2,659,706",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,2025_UPIDM_1061479_4,12/LCDJ/EE/2025-26,"Construction of Toe Wall, Boulder Pitching on Slope for Protection of Canal Compound including all material, labour and T and P required for proper completion of work at head of New Mahoi Pump Canal Tehsil Madhogarh of District Jalaun LOT-1",1.0,5500017.0,M/s Sanika Construction,26-Aug-2025 06:38 PM,Rejected-Technical,Particular Documents Incomplete,29-Aug-2025 05:17 PM,15-Dec-2025,"INR 3,378,000",120.0,JAGANNATH PRASAD,15-Dec-2025 02:29 PM,AOC12_1.pdf (680.00 KB),DOS,EE JAGANNATH PRASAD,Internal,EE JAGANNATH PRASAD EE VIKRAM SINGH AE MANOJ KUMAR GUPTA,JAGANNATH PRASAD,29-Aug-2025 05:17 PM,29-Aug-2025 05:30 PM,techsummary_1945148.pdf (592.35 KB),Finance,FINANCIAL EVALUATION COMPLETE,JAGANNATH PRASAD,15-Dec-2025 02:22 PM,finance_1945148.pdf,BOQ Comparative Chart,EE JAGANNATH PRASAD,Internal,EE JAGANNATH PRASAD EE VIKRAM SINGH AE MANOJ KUMAR GUPTA,JAGANNATH PRASAD,15-Dec-2025 02:25 PM,finsummary_1945148.pdf (404.57 KB),Technical,All Bids are Admitted,JAGANNATH PRASAD,28-Aug-2025 01:24 PM,technical_1945148.pdf,AOC,"Construction of Toe Wall, Boulder Pitching on Slope for Protection of Canal Compound including all material, labour and T and P required for proper completion of work at head of New Mahoi Pump Canal Tehsil Madhogarh of District Jalaun LOT-1","Construction of Toe Wall, Boulder Pitching on Slope for Protection of Canal Compound including all material, labour and T and P required for proper completion of work at head of New Mahoi Pump Canal Tehsil Madhogarh of District Jalaun LOT-1",Please refer Tender documents. ,NA ,"33,78,000",Civil Works,NA ,Tender,90.0,120.0,"Mahoi Pump Canal, Jalaun",477441.0,NA ,NA ,NA ,Jhansi,No ,No,854.0,Nil,Nil,No,Executive Engineer,"Office of The Executive Engineer, Lift Canal Division, Gwalior Road Civil Lines, Jhansi","68,000",No,fixed,,Nil,Nil,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell) - Jhansi||Executive Engineer (LCD)-Jhansi,12/LCDJ/EE/2025-26,2025_UPIDM_1061479_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,1,Certificate Details ,Permanent Account Number ,Permanent Account Number ,,20-Aug-2025 10:00 AM,27-Aug-2025 02:00 PM,20-Aug-2025 10:00 AM,27-Aug-2025 12:00 PM,NA ,NA ,20-Aug-2025 10:00 AM,27-Aug-2025 12:00 PM,29-Aug-2025 05:30 PM,AOC
,,,,,,,,,2.0,5501675.0,M/s SHRI MAHIPAL SINGH,27-Aug-2025 11:55 AM,Accepted-AOC,AOC,15-Dec-2025 02:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Finance,2,Experience/ mfg. capacity ,Performance Certificates of the Supplied Items/Works/Services for previous years ,Performance Certificates of the Supplied Items/Works/Services for previous years ,,,,,,,,,,,AOC
,,,,,,,,,3.0,5501508.0,Rukmani Enterprises,27-Aug-2025 10:08 AM,Rejected-Finance,NOt Being Lowest,15-Dec-2025 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Financial Details ,Balance Sheets ,Copy of balance sheets audited by Chartered Accountant in support of annual turnover ,,,,,,,,,,,AOC
,,,,,,,,,4.0,5494224.0,SHOBHA ENTERPRISES,25-Aug-2025 08:59 PM,Rejected-Finance,NOt Being Lowest,15-Dec-2025 02:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Misc. document ,Any other document ,Any other document ,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Tax related documents ,PAN card ,PAN card ,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Technical Details ,Other Technical Documents ,Other Technical Documents ,,,,,,,,,,,AOC
