Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Dtocumen,03-Oct-2025 02:00 PM,13-Oct-2025 03:00 PM,04-Oct-2025 10:00 AM,10-Oct-2025 06:00 PM,NA ,NA ,04-Oct-2025 10:00 AM,10-Oct-2025 06:00 PM,24-Oct-2025 12:00 PM,1.0,SBI Bank,1.0,corrigendum,Terms and Conditions,,766.0,Nil,Nil,No,Providing and fixing of Sur arrester complete with frame,Providing and fixing of Surge arrester complete with frame,Please refer Tender documents. ,NA ,"5,30,000",Civil Works,NA ,Tender,60.0,45.0,Lakhanpur Pump Canal,212306.0,NA ,NA ,NA ,EE/MLCD/Prayagraj,No ,No,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,05/EE/MLCD/2025-26,2025_UPIDM_1078277_2,Yes,Open Tender,Piece-work,Works,2.0,No,No,Online,No,No,No,EE/MLCD/Prayagraj,EE/MLCD/Prayagraj,"10,600",No,fixed,,Nil,Nil,AOC,EE MLCD PRAYAGRAJ,Internal,"EE TUBELL DIVISION 2 , PRAYAGRAJ",SHASHTESHWAR NATH,18-Oct-2025 03:36 PM,24-Oct-2025 12:00 PM,techsummary_1971010.pdf (427.83 KB),Finance,02 bids admitted for financial evaluation,SHASHTESHWAR NATH,24-Oct-2025 03:11 PM,,BOQ Comparative Chart,Shashteshwer Nath,Internal,NANDLAL,SHASHTESHWAR NATH,28-Oct-2025 02:07 PM,finsummary_1971010.pdf (533.84 KB),Technical,03 bids admittted for technical evaluation,SHASHTESHWAR NATH,14-Oct-2025 10:51 AM,,1,5598763,Actech Engineers,10-Oct-2025 05:32 PM,Rejected-Technical,u.p. electronics ragistration not uploaded.,18-Oct-2025 03:36 PM,1.0,5596668.0,Sarveshwari Electric Works,INR,"499,000",U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Allahabad||Executive Engineer MLCD Allahabad,2025_UPIDM_1078277_2,05/EE/MLCD/2025-26,Providing and fixing of Sur arrester complete with frame,02-Dec-2025,"INR 530,000",45.0,SHASHTESHWAR NATH,02-Dec-2025 10:14 PM,stsseswari02.pdf (542.00 KB),AOC,AOC
,,.pdf,NIVIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5597195,Jaiswal Electrical Stores,10-Oct-2025 12:25 PM,Rejected-AOC,L2,02-Dec-2025 10:15 PM,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5596668,Sarveshwari Electric Works,10-Oct-2025 11:35 AM,Accepted-AOC,L1,02-Dec-2025 10:15 PM,,,,,,,,,,,,,,,,,AOC
