Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||TPCD, allahabad",03/EE/2025-26,2025_UPIDC_1083775_18,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,SBI Bank,18-Oct-2025 12:00 PM,28-Oct-2025 11:00 AM,18-Oct-2025 12:00 PM,28-Oct-2025 11:00 AM,NA ,NA ,18-Oct-2025 12:00 PM,28-Oct-2025 11:00 AM,03-Nov-2025 01:00 PM,"Scraping Of Bed and side slope with jungle clearance of Bhamokhar Mr from km 0.000 to 2.726, Kulhadiya Mr from km 0.000 to2.443 Barethiya Mr From km 0.000 to 1.860","Scraping Of Bed and side slope with jungle clearance of Bhamokhar Mr from km 0.000 to 2.726, Kulhadiya Mr from km 0.000 to2.443 Barethiya Mr From km 0.000 to 1.860",Please refer Tender documents. ,NA ,"1,33,000",Civil Works - Canal,NA ,Rate Contract,90.0,21.0,PRAYAGRAJ,211001.0,NA ,NA ,NA ,PRAYAGRAJ,No ,No,"2,660",Yes,percentage,2.0%,Nil,Nil,589.0,Nil,Nil,No,EXECUTIVE ENGINEER TONS PUMP CANAL DIV PRAYAGRAJ,EXECUTIVE ENGINEER TONS PUMP CANAL DIV PRAYAGRAJ,AOC,Finance,all bid admitted,Pradeep Kumar Singh,23-Dec-2025 12:43 PM,,BOQ Comparative Chart,PRADEEP KUMAR SINGH,Internal,EESP CHAUDHARY AND DIV ACCOUNTANT,Pradeep Kumar Singh,23-Dec-2025 12:47 PM,finsummary_1985626.pdf (413.52 KB),1.0,5633238.0,M/s Shivansh Enterprises,INR,"113,062.9","U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||TPCD, allahabad",2025_UPIDC_1083775_18,03/EE/2025-26,"Scraping Of Bed and side slope with jungle clearance of Bhamokhar Mr from km 0.000 to 2.726, Kulhadiya Mr from km 0.000 to2.443 Barethiya Mr From km 0.000 to 1.860",1,5634040,J.K. CONSTRUCTION,28-Oct-2025 10:50 AM,Rejected-Finance,2nd,23-Dec-2025 12:47 PM,23-Dec-2025,"INR 113,062.9",21.0,Pradeep Kumar Singh,23-Dec-2025 12:49 PM,barethiyasilt2025.pdf (414.00 KB),AOC,Technical,all bid accepted,Pradeep Kumar Singh,01-Nov-2025 06:50 PM,technical_1985626.pdf,PRADEEP KUMAR SINGH,Internal,EE S P CHAUDHARY,Pradeep Kumar Singh,01-Nov-2025 06:52 PM,03-Nov-2025 01:00 PM,techsummary_1985626.pdf (208.78 KB),AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5633238,M/s Shivansh Enterprises,27-Oct-2025 10:23 PM,Accepted-AOC,AOC,23-Dec-2025 12:49 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,5633422,SARVESH KUMAR,27-Oct-2025 08:46 PM,Rejected-Finance,3rd,23-Dec-2025 12:47 PM,,,,,,,,,,,,,,,,,,,,AOC
