Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Committee,Internal,Committee,BHARAM PAL SINGH,06-Oct-2025 03:40 PM,06-Oct-2025 04:30 PM,techsummary_1935030.pdf (566.93 KB),Technical,UNDER EVALUATION,VIKAS KUMAR,06-Oct-2025 03:25 PM,,18-Nov-2025,"INR 2,672,858.68",120.0,VIKAS KUMAR,01-Dec-2025 01:15 PM,AOC394_10.pdf (1351.00 KB),AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1061572_10,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,"Construction of E-library room in village Ajay nagar , YEA. WC-06",1.0,5411767.0,KRISHN CONSTRUCTION,08-Aug-2025 02:16 PM,Accepted-AOC,L1,01-Dec-2025 01:15 PM,Finance,EVALUATION,VIKAS KUMAR,18-Nov-2025 03:44 PM,,BOQ Comparative Chart,Committee,Internal,Committee,VIKAS KUMAR,18-Nov-2025 04:05 PM,finsummary_1935030.pdf (2122.57 KB),1.0,5411767.0,KRISHN CONSTRUCTION,INR,"2,672,858.68",AOC,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,"64,800",No,fixed,,Nil,Nil,915.0,Nil,Nil,No,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/394 DT-29/07/2025,2025_YEIDA_1061572_10,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC",1.0,SBI Bank,01-Aug-2025 06:55 PM,13-Aug-2025 11:00 AM,01-Aug-2025 06:55 PM,11-Aug-2025 05:00 PM,NA ,NA ,01-Aug-2025 06:55 PM,11-Aug-2025 05:00 PM,06-Oct-2025 04:30 PM,"Construction of E-library room in village Ajay nagar , YEA. WC-06","Construction of E-library room in village Ajay nagar , YEA. WC-06",Please refer Tender documents. ,NA ,"32,33,166",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,"2ND FLOOR ,YEIDA OFFICE",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,5417269.0,M/S PRATHVI ENTERPRISES,11-Aug-2025 04:36 PM,Rejected-Finance,L2,18-Nov-2025 04:05 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3.0,5418772.0,M/S SINGH CONSTRUCTION AND COMPANY,11-Aug-2025 04:30 PM,Rejected-Finance,L3,18-Nov-2025 04:05 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,4.0,5418917.0,SHRIJI CONSTRUCTION AND ELECTRICALS,11-Aug-2025 04:44 PM,Rejected-Finance,L4,18-Nov-2025 04:05 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
