Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/333 DT-30/05/2025,2025_YEIDA_1045380_3,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,1.0,SBI Bank,915.0,Nil,Nil,No,03-Jun-2025 06:55 PM,16-Jun-2025 11:00 AM,03-Jun-2025 06:55 PM,13-Jun-2025 05:00 PM,NA ,NA ,03-Jun-2025 06:55 PM,13-Jun-2025 05:00 PM,04-Sep-2025 03:00 PM,Construction of E-library Room in village Gadana YEA .WC-06,Construction of E-library Room in village Gadana YEA .WC-06,Please refer Tender documents. ,NA ,"32,33,166",Civil Works,NA ,Tender,90.0,120.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201310.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,1.0,Fee/PreQual/Technical,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER,ETC","64,700",No,fixed,,Nil,Nil,AOC,Technical,EVALUATION,BHARAM PAL SINGH,04-Sep-2025 12:46 PM,,Committee,Internal,Committee,VIKAS KUMAR,05-Dec-2025 03:50 PM,finsummary_1897845.pdf (1142.74 KB),Finance,EVALUATION,VIKAS KUMAR,05-Dec-2025 03:44 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,04-Sep-2025 12:57 PM,04-Sep-2025 03:00 PM,techsummary_1897845.pdf (1101.02 KB),05-Dec-2025,"INR 2,737,522.01",120.0,VIKAS KUMAR,10-Dec-2025 11:05 AM,anu.pdf (2601.00 KB),AOC,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1045380_3,YEA/GM(PROJECT)/2025/333 DT-30/05/2025,Construction of E-library Room in village Gadana YEA .WC-06,1.0,5249024.0,M/S ANUSHKA CONSTRUCTION,INR,"2,737,522.01",1,5248896,ANAYA CONSTRUCTION,13-Jun-2025 03:52 PM,Rejected-Technical,DISQUALIFIED,04-Sep-2025 12:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5247960,KP CONST. CO.,13-Jun-2025 03:56 PM,Rejected-Finance,L3,05-Dec-2025 03:50 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX A TO E,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5247595,KRISHN CONSTRUCTION,12-Jun-2025 04:47 PM,Rejected-Technical,DISQUALIFIED,04-Sep-2025 12:57 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5249024,M/S ANUSHKA CONSTRUCTION,13-Jun-2025 04:37 PM,Accepted-AOC,L1,10-Dec-2025 11:05 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5248972,M/s Bhanwar Singh,13-Jun-2025 04:19 PM,Rejected-Finance,L2,05-Dec-2025 03:50 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5248766,M/S PRATHVI ENTERPRISES,13-Jun-2025 02:15 PM,Rejected-Finance,L4,05-Dec-2025 03:50 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5248419,SHRI HARI BUILDERS,13-Jun-2025 03:20 PM,Rejected-Finance,L5,05-Dec-2025 03:50 PM,AOC
