S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,SBI Bank,EXECUTIVE ENGINEER,"SARYU NAHAR KHAND-4, BALRAMPUR",1,Fee/PreQual/Technical,.pdf,NIT,677.0,Nil,Nil,No,27-Oct-2025 09:00 AM,03-Nov-2025 03:00 PM,27-Oct-2025 09:00 AM,03-Nov-2025 01:00 PM,NA ,NA ,27-Oct-2025 09:00 AM,03-Nov-2025 01:00 PM,14-Nov-2025 04:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",01/EE/2025-26,2025_UPIDC_1081481_14,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"24,000",Yes,fixed,,Nil,Nil,Silt Clearance/Scraping of Bhagautapur Mr. between Km. 0.000 to Km. 8.900,Silt Clearance/Scraping of Bhagautapur Mr. between Km. 0.000 to Km. 8.900,Please refer Tender documents. ,NA ,"2,38,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Balrampur,271201.0,NA ,NA ,NA ,"SARYU NAHAR KHAND-4, BALRAMPUR",No ,No,AOC,1.0,5648266.0,DEV CONTRACTOR,INR,"171,447.24",Er. Mohammad Pervaiz,Internal,"Er. Pramod Kumar EE SNK-1, Balrampur, Er. Akhilesh Kumar EE SNK-3, Balrampur",PRAMOD KUMAR,22-Nov-2025 01:33 PM,finsummary_1990032.pdf (427.98 KB),Finance,Financial Summary,Pramod Kumar,19-Nov-2025 12:36 PM,finance_1990032.pdf,BOQ Comparative Chart,1,5648266,DEV CONTRACTOR,03-Nov-2025 12:28 PM,Accepted-AOC,L1,10-Dec-2025 03:01 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-4 Balrampur",2025_UPIDC_1081481_14,01/EE/2025-26,Silt Clearance/Scraping of Bhagautapur Mr. between Km. 0.000 to Km. 8.900,22-Nov-2025,"INR 171,447.24",25.0,PRAMOD KUMAR,10-Dec-2025 03:01 PM,Bhagautapur.pdf (220.00 KB),AOC,Technical,Technical Summary,Pramod Kumar,11-Nov-2025 05:44 PM,technical_1990032.pdf,En. Mohd. Pervaiz,Internal,En. Parmod Kumar,mohammad pervaiz,14-Nov-2025 04:19 PM,14-Nov-2025 04:30 PM,techsummary_1990032.pdf (428.80 KB),AOC
,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5643418,M/s Shiv Construction,03-Nov-2025 12:56 PM,Rejected-Finance,L2,22-Nov-2025 01:33 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
