Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
818.0,Nil,Nil,No,1,Fee/PreQual/Technical,.pdf,Tender Document,Silt Clearance of Jais Distributary From Km. 16.350 to Km. 28.600,Silt Clearance of Jais Distributary From Km. 16.350 to Km. 28.600,Please refer Tender documents. ,NA ,"5,25,000",Civil Works - Canal,NA ,Tender,90.0,NA ,Amethi,227409.0,NA ,NA ,NA ,Gauriganj,No ,No,"10,500",No,fixed,,Nil,Nil,Executive Engineer sharda Sahayak Khand 41 Aemthi,Office of Executive Engineer Sharda Sahyak Khand 41 Amethi,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 41 Amethi",03/EE/SSK41/2025-26,2025_UPIDC_1086910_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,12-Nov-2025 10:00 AM,17-Nov-2025 01:00 PM,12-Nov-2025 10:00 AM,17-Nov-2025 12:00 PM,NA ,NA ,12-Nov-2025 10:00 AM,17-Nov-2025 12:00 PM,18-Nov-2025 01:30 PM,1.0,SBI Bank,AOC,Technical,as per attachment,Manish Ranjan,18-Nov-2025 01:02 PM,technical_2001285.pdf,Manish Ranjan,Internal,as per attachment,Manish Ranjan,24-Nov-2025 11:21 AM,finsummary_2001285.pdf (340.68 KB),Finance,as per attachment,Manish Ranjan,24-Nov-2025 11:16 AM,finance_2001285.pdf,BOQ Comparative Chart,Manish Ranjan,Internal,as per attachment,Manish Ranjan,18-Nov-2025 01:04 PM,18-Nov-2025 01:30 PM,techsummary_2001285.pdf (340.69 KB),23-Dec-2025,"INR 517,300.23",14.0,Manish Ranjan,02-Dec-2025 04:53 PM,Jais16.pdf (453.00 KB),1,5675971,M/S RISHIRAJ BUILDERS AND SUPPLIERS,14-Nov-2025 11:56 AM,Rejected-Finance,as per bid,24-Nov-2025 11:21 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||Sharda Sahayak Division 41 Amethi",2025_UPIDC_1086910_2,03/EE/SSK41/2025-26,Silt Clearance of Jais Distributary From Km. 16.350 to Km. 28.600,1.0,5681043.0,SINGH CONSTRUCTION,INR,"517,300.23",AOC
,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5681043,SINGH CONSTRUCTION,16-Nov-2025 12:07 PM,Accepted-AOC,as per bid,02-Dec-2025 04:53 PM,,,,,,,,,,AOC
