EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"8,000",No,percentage,2.0%,Nil,Nil,"1,000",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||ID, unnao",01/EE/2025-2026,2025_UPIDC_1083624_23,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,EXTENSION 1,Date,,18-Oct-2025 11:00 AM,30-Oct-2025 11:00 AM,18-Oct-2025 11:00 AM,29-Oct-2025 04:00 PM,NA ,NA ,18-Oct-2025 11:00 AM,29-Oct-2025 04:00 PM,06-Nov-2025 04:00 PM,1.0,SBI Bank,SCRAPPING OF MAURAWAN DY KM 0.00 TO 8.00,SCRAPPING OF MAURAWAN DY KM 0.00 TO 8.00,Please refer Tender documents. ,NA ,"4,00,000",Civil Works - Canal,NA ,Tender,90.0,30.0,UNNAO,209801.0,NA ,NA ,NA ,EE ID UNNAO,No ,No,1,Fee/PreQual/Technical,.pdf,FEE/ TECHNICAL DOCUMENT,EE ID UNNAO,NEAR SP OFFICE CIVIL LINES UNNAO,AOC,DEEPAK YADAV,Internal,MUKESH VAISH VIVEK SRIVASTAVA,Deepak Yadav,07-Nov-2025 03:31 PM,finsummary_1985800.pdf (487.64 KB),Finance,admitted,Deepak Yadav,07-Nov-2025 02:08 PM,finance_1985800.pdf,BOQ Comparative Chart,1.0,5629819.0,M/S R.N.CONSTRUCTION,INR,"398,450","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||VI Circle Irrigation Works, Lucknow||ID, unnao",2025_UPIDC_1083624_23,01/EE/2025-2026,SCRAPPING OF MAURAWAN DY KM 0.00 TO 8.00,1,5630041,m/s mohd. zamil,27-Oct-2025 02:48 PM,Rejected-AOC,2,11-Dec-2025 03:09 PM,DEEPAK YADAV,Internal,MUKESH VAISH VIVEK SRIVASTAVA,Deepak Yadav,06-Nov-2025 02:54 PM,06-Nov-2025 04:00 PM,techsummary_1985800.pdf (471.32 KB),15-Nov-2025,"INR 398,450",30.0,Deepak Yadav,11-Dec-2025 03:09 PM,1122.pdf (410.00 KB),admitted,Technical,admitted,Deepak Yadav,06-Nov-2025 02:40 PM,technical_1985800.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5629819,M/S R.N.CONSTRUCTION,27-Oct-2025 09:28 AM,Accepted-AOC,1,11-Dec-2025 03:09 PM,,,,,,,,,,,,,,,,,,,,AOC
