Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,NIT,Road Renewal work on Arkha Dy from km. 1.500 to km. 2.800 on left Bank Service Road,Road Renewal work on Arkha Dy from km 1.500 to km. 2.800 on left bank service road,Please refer Tender documents. ,NA ,"31,96,000",Civil Works - Canal,NA ,Tender,30.0,NA ,pratapgarh,230001.0,NA ,NA ,NA ,Irrigation Divison Pratapgarh,No ,No,08-Nov-2025 09:00 AM,13-Nov-2025 11:00 AM,08-Nov-2025 10:00 AM,13-Nov-2025 10:00 AM,NA ,NA ,08-Nov-2025 10:00 AM,13-Nov-2025 10:00 AM,15-Nov-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",02/EE/2025-26,2025_UPIDC_1080135_54,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"3,20,000",Yes,fixed,,Nil,Nil,"2,674",Nil,Nil,No,Executive Engineer,Executive Engineer Irrigation Division pratapgarh,1.0,SBI Bank,AOC,Finance,ok,ARVIND VERMA,18-Nov-2025 04:00 PM,finance_1999047.pdf,BOQ Comparative Chart,Arvind verma,Internal,manish ranjan,ARVIND VERMA,18-Nov-2025 04:03 PM,finsummary_1999047.pdf (273.43 KB),1.0,5668559.0,M/S ASHISH TIWARI CONTRACTOR,INR,"2,520,931",1,5668559,M/S ASHISH TIWARI CONTRACTOR,13-Nov-2025 08:55 AM,Accepted-AOC,ok,10-Dec-2025 12:52 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||ID, pratapgarh",2025_UPIDC_1080135_54,02/EE/2025-26,Road Renewal work on Arkha Dy from km. 1.500 to km. 2.800 on left Bank Service Road,19-Nov-2025,"INR 2,520,931",30.0,ARVIND VERMA,10-Dec-2025 12:52 PM,arkha.pdf (176.00 KB),ok,Technical,ok,ARVIND VERMA,14-Nov-2025 06:26 PM,technical_1999047.pdf,Arvind verma,Internal,Manish ranjan,ARVIND VERMA,14-Nov-2025 06:40 PM,15-Nov-2025 10:00 AM,techsummary_1999047.pdf (192.18 KB),AOC
,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,5672391,M/s Raju Yadav,13-Nov-2025 08:51 AM,Rejected-Finance,higher bidder,18-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,5672037,M/S USHA PANDEY,12-Nov-2025 09:48 PM,Rejected-Finance,higher bidder,18-Nov-2025 04:03 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC
