Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,18-Nov-2025 06:51 PM,18-Nov-2025 06:55 PM,techsummary_1998267.pdf (195.86 KB),Technical,TECHNICAL SUMMARY REPORT,akhilesh kumar singh,18-Nov-2025 05:02 PM,technical_1998267.pdf,05-Dec-2025,"INR 37,899.25",10.0,akhilesh kumar singh,06-Dec-2025 07:19 PM,AOCBakiminor.pdf (570.00 KB),"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",2025_UPIDC_1083668_52,01/EE/2025-26,Silt Clearance/Scraping work at Baki Mr from km 0.00 to 2.000.,1,5674900,MISHRA ARYAN CONSTRUCTION,13-May-2026 06:56 PM,Rejected-Finance,L2,05-Dec-2025 09:33 PM,Finance,Financial Summary Report,akhilesh kumar singh,05-Dec-2025 07:42 PM,finance_1998267.pdf,BOQ Comparative Chart,AKHILESH KUMAR SINGH,Internal,,akhilesh kumar singh,05-Dec-2025 09:33 PM,finsummary_1998267.pdf (195.86 KB),1.0,5674879.0,M/s PANDEY CONTRACTOR(RAM JIYAWAN PANDEY),INR,"37,899.25",AOC,1,Fee/PreQual/Technical,.pdf,Tendernotice,Silt Clearance/Scraping work at Baki Mr from km 0.00 to 2.000.,Silt Clearance/Scraping work at Baki Mr from km 0.00 to 2.000.,Please refer Tender documents. ,NA ,"38,000",Civil Works - Canal,NA ,Tender,90.0,20.0,Tulsipur Balrampur,271210.0,NA ,NA ,NA ,Chittaurhgarh Bandh Nirman Khand Balrampur,No ,No,"3,800",Yes,fixed,,Nil,Nil,559.0,Nil,Nil,No,07-Nov-2025 10:00 AM,14-Nov-2025 03:00 PM,07-Nov-2025 10:00 AM,14-Nov-2025 02:00 PM,NA ,NA ,07-Nov-2025 10:00 AM,14-Nov-2025 02:00 PM,18-Nov-2025 06:55 PM,1.0,SBI Bank,Executive Engineer,Chittaurhgarh Bandh Nirman Khand Balrampur Saryu Nahar Colony Balrampur,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||EE Chitaurgarh Dam Construction Division Balrampur",01/EE/2025-26,2025_UPIDC_1083668_52,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,2,5674879,M/s PANDEY CONTRACTOR(RAM JIYAWAN PANDEY),13-Nov-2025 10:26 PM,Accepted-AOC,AOC,06-Dec-2025 07:19 PM,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
