Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"Under District Gorakhpur, Development work of V Park, Vindhyavasini Park, Mohaddipur , Lot No 1","Under District Gorakhpur, Development work of V Park, Vindhyavasini Park, Mohaddipur , Lot No 1",Please refer Tender documents. ,NA ,"5,85,38,000",Civil Works,NA ,Tender,90.0,270.0,Gorakhpur,273001.0,SE RED GORAKHPUR CIRCLE ,"SE RED GORAKHPUR CIRCLE Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur  ",30-Jun-2025 11:00 AM ,SE RED GORAKHPUR CIRCLE,No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,398/SE RED Gorakhpur/Gorakhpur/25-26 Dt 31/05/2025,2025_REDUP_1052048_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,26-Jun-2025 11:00 AM,02-Jul-2025 12:30 PM,26-Jun-2025 11:00 AM,01-Jul-2025 12:00 PM,NA ,NA ,26-Jun-2025 11:00 AM,01-Jul-2025 12:00 PM,15-Jul-2025 12:00 PM,SE RED GORAKHPUR CIRCLE,"SE RED GORAKHPUR CIRCLE Daudpur, Canal Road, (Durga Mandir Compound), Post-Shivpuri, Gorakhpur","11,83,000",No,fixed,,Nil,Nil,"2,714",Nil,Nil,No,1.0,SBI Bank,1,Fee/PreQual/Technical,.pdf,FEES AND TECHNICAL DOCUMENTS,AOC,Finance,Summary,Dileep Shukla,15-Jul-2025 04:03 PM,,BOQ Comparative Chart,Er Isham Singh CE RED East,Internal,"Er Isam Singh CE RED East, Er D K Shukla SE RED Gorakhpur Circle, Er Vivek Priya EE RED Gorakhpur, Er P K Bharti EE RED Maharajganj, Mr Amit Rai DAO RED Gorakhpur",Dileep Shukla,10-Jul-2025 06:11 PM,15-Jul-2025 12:00 PM,techsummary_1912627.pdf (2353.35 KB),Technical,Summary,Dileep Shukla,02-Jul-2025 12:46 PM,,Er D K Shukla SE RED GORAKHPUR CIRCLE,Internal,,Dileep Shukla,15-Aug-2025 12:08 PM,finsummary_1912627.pdf (247.02 KB),15-Aug-2025,"INR 61,702,323.02",270.0,Dileep Shukla,15-Aug-2025 12:11 PM,398_1.pdf (247.00 KB),1,5280862,M/S ARYAN ENTERPRISES,30-Jun-2025 04:56 PM,Accepted-AOC,AOC,15-Aug-2025 12:11 PM,1.0,5280862.0,M/S ARYAN ENTERPRISES,INR,"61,702,323.02",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE,2025_REDUP_1052048_1,398/SE RED Gorakhpur/Gorakhpur/25-26 Dt 31/05/2025,"Under District Gorakhpur, Development work of V Park, Vindhyavasini Park, Mohaddipur , Lot No 1",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL DOCUMENTS(BoQ),AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5280887,M/S RAI ENTERPRISES,30-Jun-2025 04:51 PM,Rejected-Finance,Rejected,15-Aug-2025 12:08 PM,,,,,,,,,,AOC
