Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,PQB,02-May-2025 04:00 PM,31-May-2025 03:00 PM,02-May-2025 04:00 PM,30-May-2025 04:00 PM,NA ,NA ,02-May-2025 04:00 PM,30-May-2025 04:00 PM,21-Jul-2025 02:00 PM,Sarainya Railway crossing,"Laying and jointing of D.I. Pipe Line in new alignment by trenchless method (i.e. By using Casing and Carrier pipe), testing and other appurtenant works as per specifications and complete works in all respect",Please refer tender documents ,NA ,,Pipe Laying Works,NA ,Tender,120.0,123.0,Unnao,209801.0,"Office of The Executive Engineer, CD, Unnao ","Office of The Executive Engineer, Construction Division, U. P. Jal Nigam (Urban), Unnao ",14-May-2025 12:00 PM ,Unnao,No ,No,Executive Engineer,"Office of The Executive Engineer, Construction Division, U. P. Jal Nigam (Urban), Unnao","1,33,000",No,fixed,,"Executive Engineer, CD, UPJN Urban",UNNAO,"11,800","Executive Engineer, CD, UPJN Urban",UNNAO,No,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Lucknow)||SE, 3rd Circle, Lucknow||PM Construction Unit (1st) Unnao",799 / M-32 / 02,2025_UPJNM_1035445_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,AOC,PANKAJ RANJAN JHA,Internal,"S K VERMA, AMIT KUMAR, BACHCHULAL, RAJESH KUMAR",SUNIL KUMAR VERMA,18-Jul-2025 04:49 PM,21-Jul-2025 02:00 PM,techsummary_1875400.pdf (651.53 KB),Finance,Admitted for financial evaluation,Amit Kumar,21-Jul-2025 04:51 PM,,BOQ Comparative Chart,PANKAJ RANJAN JHA,Internal,,SUNIL KUMAR VERMA,29-Aug-2025 12:08 PM,finsummary_1875400.pdf (3075.13 KB),Technical,Admitted for technical evaluation,Amit Kumar,08-Jun-2025 09:15 AM,,1.0,5226308.0,AMIT SHARMA,INR,"3,976,149.29","U P Jal Nigam (HQ), Lucknow||Chief Engineer (Lucknow)||SE, 3rd Circle, Lucknow||PM Construction Unit (1st) Unnao",2025_UPJNM_1035445_1,799 / M-32 / 02,Sarainya Railway crossing,1,5226308,AMIT SHARMA,30-May-2025 03:05 PM,Accepted-AOC,Accepted due to 1st lowest bid and also fulfill all eligibility criteria.,29-Aug-2025 12:25 PM,29-Aug-2025,"INR 3,976,149.29",122.0,SUNIL KUMAR VERMA,29-Aug-2025 12:24 PM,DOS.pdf (287.00 KB),AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,BG - Bank Guarantee,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5210325,CTC COMPANY,25-May-2025 06:22 PM,Rejected-Technical,Not fullfill the eligibility criteria,18-Jul-2025 04:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5226321,KUNJAL PROJECT INDIA PRIVATE LIMITED,30-May-2025 02:02 PM,Rejected-Technical,Not fullfill the eligibility criteria,18-Jul-2025 04:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,RTGS - RTGS Payment,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5224395,M/S. MAYANK CONSTRUCTION,30-May-2025 01:42 PM,Rejected-Finance,Rejected by bid evaluation committee,29-Aug-2025 12:08 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5226552,M/S URBAN DREAMS,30-May-2025 03:37 PM,Rejected-Finance,Rejected by bid evaluation committee,29-Aug-2025 12:08 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5224340,VARDHMAN ENGINEERING WORKS,30-May-2025 02:34 PM,Rejected-Finance,Rejected by bid evaluation committee,29-Aug-2025 12:08 PM,,,,,,,AOC
