S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,5117744.0,KP CONST. CO.,15-Apr-2025 03:53 PM,Rejected-Finance,L3,03-Jun-2025 04:11 PM,Yamuna Expressway Industrial Development Authority,2025_YEIDA_1024013_7,YEA/GM(PROJECT)/2025/1034 DT-28/03/2025,Barbed wire fencing work on c/v of road no13 and remaining length of road no17 YEIDA. WC-H,1.0,5123038.0,PARMOD CONTRACTOR AND SUPPLIER,INR,"1,251,718.55",06-Aug-2025,"INR 1,251,718.55",90.0,BHARAM PAL SINGH,06-Aug-2025 03:45 PM,1034_7.pdf (760.00 KB),AOC,Committee,Internal,Committee,NITENDRA KUMAR ADARSH,16-May-2025 04:21 PM,19-May-2025 12:00 PM,techsummary_1851103.pdf (551.29 KB),Finance,UNDER EVAKUATION,BHARAM PAL SINGH,03-Jun-2025 03:59 PM,,BOQ Comparative Chart,Committee,Internal,Committee,BHARAM PAL SINGH,03-Jun-2025 04:11 PM,finsummary_1851103.pdf (94.12 KB),Technical,UNDER EVALUATION,NITENDRA KUMAR ADARSH,16-May-2025 04:17 PM,,AOC,Barbed wire fencing work on c/v of road no13 and remaining length of road no17 YEIDA. WC-H,Barbed wire fencing work on c/v of road no13 and remaining length of road no17 YEIDA. WC-H,Please refer Tender documents. ,NA ,"22,35,211",Agricultural or Forestry,Horti ,Tender,90.0,90.0,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,NA ,NA ,NA ,YEIDA 2nd FLOOR TENDER CELL,No ,No,GM(P),YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,Yamuna Expressway Industrial Development Authority,YEA/GM(PROJECT)/2025/1034 DT-28/03/2025,2025_YEIDA_1024013_7,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,840.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,APPENDIX A TO E,1.0,SBI Bank,1.0,Corrigendum,Other,,"44,800",No,fixed,,Nil,Nil,03-Apr-2025 06:55 PM,17-Apr-2025 11:00 AM,03-Apr-2025 06:55 PM,15-Apr-2025 05:00 PM,NA ,NA ,03-Apr-2025 06:55 PM,15-Apr-2025 05:00 PM,19-May-2025 12:00 PM,AOC
2.0,5123525.0,M/S HANUMAT BUILDERS,15-Apr-2025 04:37 PM,Rejected-Finance,L4,03-Jun-2025 04:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"FINANCIAL STATEMENT,TURNOVER,GST,PAN,AADHAR,PROP./PRTN./LTD.CO.CERTIFICATE,AUTHORITY LETTER",,,,,,,,,,,,,,,,,,,,,,AOC
3.0,5116642.0,M/S SHIVAM BUILDERS,12-Apr-2025 03:21 PM,Rejected-Finance,L2,03-Jun-2025 04:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"TENDER FEE,EMD, Rs.100/- NON JUDICIAL STAMP PAPER ALONGWITH Re.1/- REVENUE STAMP",,,,,,,,,,,,,,,,,,,,,,AOC
4.0,5123038.0,PARMOD CONTRACTOR AND SUPPLIER,15-Apr-2025 03:31 PM,Accepted-AOC,L1,06-Aug-2025 03:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER REQUISITES AS PER TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIALBID,,,,,,,,,,,,,,,,,,,,,,AOC
