Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Executive Engineer ,Head works Division, Sarda can","Executive Engineer, Head works Division, Sarda canal Bareilly.","U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",E-Tender Notice No 04/EE/2025-26,2025_UPIDC_1077750_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Sharda mukhya Nahar ke km. 13500 se km. 15.800 ke madhya bayi Nahar Patari ko Gaddha Mukt karne ke karan.,Sharda mukhya Nahar ke km. 13500 se km. 15.800 ke madhya bayi Nahar Patari ko Gaddha Mukt karne ke karan.,Please refer Tender documents. ,NA ,"6,75,000",Civil Works - Roads,NA ,Tender,90.0,15.0,Banbasa,262310.0,NA ,NA ,NA ,"Executive Engineer ,Head works Division, Sarda can",No ,No,"14,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,766.0,Nil,Nil,No,30-Sep-2025 10:00 AM,08-Oct-2025 02:00 PM,30-Sep-2025 11:00 AM,08-Oct-2025 11:00 AM,NA ,NA ,30-Sep-2025 11:00 AM,08-Oct-2025 11:00 AM,13-Oct-2025 11:00 AM,1,Fee/PreQual/Technical,.pdf,Tender Document,AOC,Finance,Letter,RAJIV KUMAR SINGH,18-Oct-2025 04:14 PM,finance_1969799.pdf,BOQ Comparative Chart,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, I.D, Bareilly.",RAJIV KUMAR SINGH,09-Oct-2025 12:24 PM,13-Oct-2025 11:00 AM,techsummary_1969799.pdf (553.34 KB),Technical,Letter,RAJIV KUMAR SINGH,09-Oct-2025 12:20 PM,technical_1969799.pdf,"Executive Engineer ,Head works Division, Sarda canal Bareilly.",Internal,"Executive Engineer, I.D, Bareilly.",RAJIV KUMAR SINGH,18-Oct-2025 04:18 PM,finsummary_1969799.pdf (553.34 KB),18-Oct-2025,"INR 472,318.4",15.0,RAJIV KUMAR SINGH,30-Oct-2025 11:52 AM,Lot1Road.pdf (553.00 KB),Letter,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly||HWDSC, bareilly",2025_UPIDC_1077750_1,E-Tender Notice No 04/EE/2025-26,Sharda mukhya Nahar ke km. 13500 se km. 15.800 ke madhya bayi Nahar Patari ko Gaddha Mukt karne ke karan.,1.0,5590453.0,GANGWAR TRADERS,INR,"472,318.4",1,5590453,GANGWAR TRADERS,07-Oct-2025 07:56 PM,Accepted-AOC,"Accepted,BeingL-1",30-Oct-2025 11:52 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Boq,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5591736,M/S MOHD ISRAIL,08-Oct-2025 10:46 AM,Rejected-Finance,"Rejected,BeingL-2",18-Oct-2025 04:18 PM,AOC
