Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
09-Aug-2025,"INR 735,000",20.0,paras Nath,09-Aug-2025 09:55 PM,l02k.pdf (415.00 KB),L1,1.0,5232405.0,M/S OM PRAKASH SINGH CONTRACTOR,INR,"735,000","U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",2025_UPIDC_1038391_3,01/EE/2025-26,RETENDER Lot 02 Hirring Hydraulic excavator for silt Excavation of Kalwari Branch.,1,5233558,j p enterprises,04-Jun-2025 11:32 AM,Rejected-Technical,Non Responsive,05-Jun-2025 05:20 PM,1.0,Tender Revocation,Tender Revocation,05-Jun-2025 02:25 PM,KalwariBr..pdf ,271.48,Technical Opening,Technical,Summary,paras Nath,05-Jun-2025 05:15 PM,technical_1894070.pdf,Er. Paras nath,Internal,AE DAO,paras Nath,09-Aug-2025 09:28 PM,finsummary_1894070.pdf (287.81 KB),Finance,Responsive,paras Nath,09-Aug-2025 09:18 PM,finance_1894070.pdf,BOQ Comparative Chart,Er. Paras nath,Internal,"DAO, AE",paras Nath,05-Jun-2025 05:20 PM,06-Jun-2025 11:00 AM,techsummary_1894070.pdf (282.63 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,TENDER DOCUMENT,1.0,SBI Bank,"2,266",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-1, Faizabad||XV Circle Irrigation Work, Gonda||SCD Faizabad",01/EE/2025-26,2025_UPIDC_1038391_3,Yes,Auction,Item Rate,Works,2.0,No,No,Online,No,No,No,RETENDER Lot 02 Hirring Hydraulic excavator for silt Excavation of Kalwari Branch.,RETENDER Lot 02 Hirring Hydraulic excavator for silt Excavation of Kalwari Branch.,Please refer Tender documents. ,NA ,,Civil Works,NA ,Tender,90.0,20.0,BASTI,272001.0,NA ,NA ,NA ,O/O EE SARYU NAHAR KHAND AYODHYA,No ,No,"15,000",No,fixed,,Nil,Nil,EXECUTIVE ENGINEER,O/O EE SARYU NAHAR KHAND AYODHYA,28-May-2025 02:30 PM,04-Jun-2025 03:00 PM,28-May-2025 02:30 PM,04-Jun-2025 02:00 PM,NA ,NA ,28-May-2025 02:30 PM,04-Jun-2025 02:00 PM,06-Jun-2025 11:00 AM,AOC
,,,,,,,,,,,,,,,,2,5232546,m/s awadh construction,03-Jun-2025 05:52 PM,Rejected-Finance,L2,09-Aug-2025 09:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,3,5232405,M/S OM PRAKASH SINGH CONTRACTOR,03-Jun-2025 04:33 PM,Accepted-AOC,Date of Start-08-06-2025 And Date of Completion 27-06-2025,09-Aug-2025 09:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
