Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
08-Aug-2025,"INR 235,957.52",180.0,Sujit Kumar Sinha,21-Aug-2025 02:28 PM,balaji.pdf (95.00 KB),1.0,5397420.0,M/S SHRI BALAJI CONSTRUCTIONS,INR,"235,957.52",Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,2025_REDUP_1059289_9,"398/RED/E-Tender(10)/2025-26, Dt. 04.07.2025",G.P. Sahjana me Niranjan Pandey ke ghar ke paas ek Highmask Light_9,1,5397420,M/S SHRI BALAJI CONSTRUCTIONS,03-Aug-2025 01:34 PM,Accepted-AOC,AOC,21-Aug-2025 02:28 PM,Technical,Technical bid open,Sujit Kumar Sinha,05-Aug-2025 02:17 PM,technical_1928503.pdf,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,08-Aug-2025 04:46 PM,finsummary_1928503.pdf (70.09 KB),Finance,Financial bid open,Sujit Kumar Sinha,08-Aug-2025 02:10 PM,finance_1928503.pdf,BOQ Comparative Chart,Sujit Kumar Sinha,Internal,,Sujit Kumar Sinha,07-Aug-2025 03:40 PM,08-Aug-2025 12:00 PM,techsummary_1928503.pdf (369.97 KB),AOC,"4,000",No,fixed,,Nil,Nil,G.P. Sahjana me Niranjan Pandey ke ghar ke paas ek Highmask Light_9,G.P. Sahjana me Niranjan Pandey ke ghar ke paas ek Highmask Light_9,Please refer Tender documents. ,NA ,"2,00,000",Civil Works,NA ,Tender,90.0,180.0,Bahraich,271801.0,"Office of the Executive Engineer, R.E.D. Bahraich ","Office of the Executive Engineer, R.E.D. Bahraich ",25-Jul-2025 12:00 PM ,"Office of the Executive Engineer, R.E.D. Bahraich",No ,No,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,"398/RED/E-Tender(10)/2025-26, Dt. 04.07.2025",2025_REDUP_1059289_9,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,24-Jul-2025 12:00 PM,05-Aug-2025 12:30 PM,24-Jul-2025 12:00 PM,04-Aug-2025 12:00 PM,NA ,NA ,24-Jul-2025 12:00 PM,04-Aug-2025 12:00 PM,08-Aug-2025 12:00 PM,1,Fee/PreQual/Technical,.pdf,Technical bid document,1.0,SBI Bank,Executive Engineer,"Office of the Executive Engineer, R.E.D. Bahraich",596.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,5398390,SAROJNI DEVI,03-Aug-2025 04:45 PM,Rejected-Finance,High,08-Aug-2025 04:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,AOC
