Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"1,194",Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",01/E.E./2025-26,2025_UPIDC_1077126_13,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"26,900",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,Fee/PreQual/Technical,"Executive Engineer, Irrigation Division, Baraut Ba","OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT (BAGHPAT)",26-Sep-2025 10:30 AM,03-Oct-2025 01:00 PM,26-Sep-2025 10:30 AM,03-Oct-2025 11:00 AM,NA ,NA ,26-Sep-2025 10:30 AM,03-Oct-2025 11:00 AM,06-Oct-2025 02:00 PM,1.0,SBI Bank,Silt Clearance of Khekra Dy. From Km 0.000 to Km. 21.900 For Year 2025-26,Silt Clearance of Khekra Dy. From Km 0.000 to Km. 21.900 For Year 2025-26,Please refer Tender documents. ,N/A ,"13,45,000",Civil Works - Canal,N/A ,Tender,90.0,20.0,BARAUT,250611.0,NA ,NA ,NA ,"OFFICE OF THE EX.EN, IRRIGATION DEPARTMENT BARAUT",No ,No,AOC,1.0,5574637.0,S.S. ASSOCIATES,INR,"889,655","EX.EN. BARAUT, EX.EN. GHAZIABAD, EX.EN. MUZAFFARANAGAR",Internal,"EX.EN. BARAUT, EX.EN. GHAZIABAD, EX.EN. MUZAFFARANAGAR",RAJNEESH KUMAR,18-Oct-2025 02:24 PM,finsummary_1968402.pdf (777.65 KB),Finance,Bid opening summary,RAJNEESH KUMAR,18-Oct-2025 12:45 PM,,BOQ Comparative Chart,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",2025_UPIDC_1077126_13,01/E.E./2025-26,Silt Clearance of Khekra Dy. From Km 0.000 to Km. 21.900 For Year 2025-26,1,5577853,BHAWNA CONSTRUCTION,03-Oct-2025 08:08 AM,Rejected-Finance,REJECT,18-Oct-2025 02:24 PM,18-Oct-2025,"INR 889,655",20.0,RAJNEESH KUMAR,18-Oct-2025 02:26 PM,KHEKRA.pdf (778.00 KB),WORK ORDER,Technical,Bid opening summary,RAJNEESH KUMAR,04-Oct-2025 03:13 PM,technical_1968402.pdf,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",Internal,"EX.EN. IRRIGATON BARAUT, EX.EN. IRRIGATION, MZN, EX.EN. ITD, GHAZIABAD",RAJNEESH KUMAR,04-Oct-2025 04:11 PM,06-Oct-2025 02:00 PM,techsummary_1968402.pdf (397.75 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Finance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,5574637,S.S. ASSOCIATES,03-Oct-2025 06:10 AM,Accepted-AOC,WORK ORDER,18-Oct-2025 02:26 PM,,,,,,,,,,,,,,,,,,,,AOC
