EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"1,100",No,fixed,,Executive Engineer,Lucknow,S and F of New Distribution Board in place of old loadstar Distribution Board with MCB,Supply and Fixing of New Distribution Board in place of old loadstar Distribution Board with MCB,Please Refer Tender Documents  ,N/A ,,Electrical Works,N/A ,Tender,180.0,7.0,Shakti Bhawan Extension Lucknow,226001.0,NA ,NA ,NA ,Maintenance Unit Ground floor Shakti Bhawan Extens,No ,No,295.0,Executive Engineer,Lucknow,No,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,11-Jul-2026 12:36 PM,19-Jul-2025 12:00 PM,11-Jul-2025 06:00 PM,18-Jul-2025 02:00 PM,NA ,NA ,11-Jul-2025 06:00 PM,18-Jul-2025 02:00 PM,25-May-2026 12:36 PM,Executive Engineer,Maintenance Unit Ground floor Shakti Bhawan Extension Lucknow,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE Maintenance Unit,06/MU/SBE/LKO/2025-26,2025_UPPCL_1056483_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,RTGS - RTGS Payment,AOC,Gagan Bihari Srivastava,Internal,Syed Salman Muein Chetan Garg,Dinesh Kumar,02-Aug-2025 03:17 PM,02-Aug-2025 03:35 PM,techsummary_1922494.pdf (388.07 KB),Finance,Financial Summary,Dinesh Kumar,06-Aug-2025 11:28 AM,finance_1922494.pdf,BOQ Comparative Chart,Gagan Bihari Srivastava,Internal,"Syed Saleem Muin, chetan Garg",Dinesh Kumar,06-Aug-2025 11:34 AM,finsummary_1922494.pdf (388.07 KB),Technical,Technical Summary,Dinesh Kumar,02-Aug-2025 03:06 PM,,1,5341355,GLOB ENGINEERING WORKS,16-Jul-2025 05:50 PM,Accepted-AOC,L1,20-Aug-2025 01:25 PM,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE Maintenance Unit,2025_UPPCL_1056483_1,06/MU/SBE/LKO/2025-26,S and F of New Distribution Board in place of old loadstar Distribution Board with MCB,1.0,5341355.0,GLOB ENGINEERING WORKS,INR,"106,985",18-Aug-2025,"INR 106,985",7.0,Dinesh Kumar,20-Aug-2025 01:24 PM,workorder06.pdf (1768.00 KB),L1 Bidder - M/s Glob Engineering Works,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5351964,M/S SHIVA TRADERS,18-Jul-2025 12:22 PM,Rejected-AOC,L2,20-Aug-2025 01:25 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,5349341,SEVEN ENTERPRISES,17-Jul-2025 01:56 PM,Rejected-AOC,L3,20-Aug-2025 01:25 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,5331055,Sumerganj and Co,15-Jul-2025 12:04 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,02-Aug-2025 03:06 PM,,,,,,,,,,,,,,,,,AOC
