Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"Construction of Interlocking Road from Shyam Yadav Ji Plot to Indrapal Yadav Ji House at Vill.- Nagla Himmat, Block- Hathwant Distt. Firozabad.","Construction of Interlocking Road from Shyam Yadav Ji Plot to Indrapal Yadav Ji House at Vill.- Nagla Himmat, Block- Hathwant Distt. Firozabad.",Please refer Tender documents. ,NA ,"8,67,000",Civil Works,NA ,Tender,180.0,180.0,sikandra agra,282007.0,NA ,NA ,NA ,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikand",No ,No,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,51/FZD/MLA/25-26,2025_SCIDC_1060393_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Offline,No,No,No,"1,062",UPSCIDCO,FIROZABAD,No,"17,000",No,fixed,,UPSCIDCO,FIROZABAD,1,Fee/PreQual/Technical,.pdf,NIT,1.0,RTGS - RTGS Payment,Executive engineer,"H.No.-128, Paschimpuri, Near Pani Ki Tanki, Sikandra agra",26-Jul-2025 02:20 PM,02-Aug-2025 12:00 PM,26-Jul-2025 02:20 PM,02-Aug-2025 12:00 PM,NA ,NA ,26-Jul-2025 02:20 PM,02-Aug-2025 12:00 PM,07-Aug-2025 01:20 PM,AOC,Executive Engineer,Internal,,Pramod Kumar,07-Aug-2025 01:02 PM,07-Aug-2025 01:20 PM,techsummary_1931192.pdf (719.31 KB),Finance,Rate of M/s Maa Builders is accepted.,Rakesh Sikarwar,22-Aug-2025 12:34 PM,finance_1931192.pdf,BOQ Comparative Chart,Shri RAKESH KUMAR SIKARWAR,Internal,,Rakesh Sikarwar,22-Aug-2025 01:42 PM,finsummary_1931192.pdf (191.89 KB),Technical,All bids are ok,Pramod Kumar,07-Aug-2025 11:32 AM,technical_1931192.pdf,1,5396168,M/s Maa Builders,02-Aug-2025 12:21 AM,Accepted-AOC,OK,22-Aug-2025 01:45 PM,1.0,5396168.0,M/s Maa Builders,INR,"866,861.25",U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,2025_SCIDC_1060393_1,51/FZD/MLA/25-26,"Construction of Interlocking Road from Shyam Yadav Ji Plot to Indrapal Yadav Ji House at Vill.- Nagla Himmat, Block- Hathwant Distt. Firozabad.",22-Aug-2025,"INR 866,861.25",180.0,Rakesh Sikarwar,22-Aug-2025 01:45 PM,51fzf.pdf (192.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,5396241,M/s MAA BUILDERS,02-Aug-2025 02:22 AM,Rejected-AOC,OK,22-Aug-2025 01:45 PM,,,,,,,,,,,,,,,,AOC
