Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-10, bulandshahar",2025_UPIDC_1034420_2,01/EE/2025-26,"Silt Clearance of Saidpur Dy. From Km. 0.000 to Km. 11.600, Lot-3",1.0,5206906.0,TEJVEER SINGH,INR,"573,382.86",1,5211688,ARTIST BRO,24-May-2025 02:26 AM,Accepted-AOC,L-1,17-Aug-2025 12:28 PM,29-May-2025,"INR 445,533",30.0,Rohit .,17-Aug-2025 12:28 PM,saidpurdy.pdf (321.00 KB),AOC,"EE, MGCCD-10, BSR",Internal,"EE, MGCCD-6, Meerut",Rohit .,24-May-2025 05:32 PM,24-May-2025 05:35 PM,techsummary_1887183.pdf (2151.48 KB),Finance,Summary,Rohit .,25-May-2025 11:57 AM,finance_1887183.pdf,BOQ Comparative Chart,"EE, MGCCD-10, BSR",Internal,"EE, MGCCD-6, Meerut",Rohit .,25-May-2025 12:40 PM,finsummary_1887183.pdf (2151.47 KB),Technical,TB Summary,Rohit .,24-May-2025 04:38 PM,technical_1887183.pdf,AOC,677.0,Nil,Nil,No,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut||MGCCD-10, bulandshahar",01/EE/2025-26,2025_UPIDC_1034420_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"60,000",No,percentage,10.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,TB,19-May-2026 12:40 PM,24-May-2025 11:00 AM,19-May-2025 10:30 AM,24-May-2025 10:30 AM,NA ,NA ,19-May-2025 10:30 AM,24-May-2025 10:30 AM,24-May-2025 05:35 PM,EE MGCCD10 BSR,EE MGCCD10 BSR,1.0,SBI Bank,"Silt Clearance of Saidpur Dy. From Km. 0.000 to Km. 11.600, Lot-3","Silt Clearance of Saidpur Dy. From Km. 0.000 to Km. 11.600, Lot-3",Please refer Tender documents. ,NA ,"6,00,000",Civil Works - Canal,NA ,Rate Contract,30.0,30.0,Bulandshahr,203001.0,NA ,NA ,NA ,Bulandshahr,No ,No,AOC
,,,,2.0,5208703.0,DS Contractor,INR,"543,436.38",2,5208703,DS Contractor,22-May-2025 06:33 PM,Accepted-AOC,L-3,17-Aug-2025 12:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,CK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,3.0,5209698.0,Shree Siddhbali Construction,INR,"599,509.2",3,5210421,Gopal Singh,23-May-2025 02:29 PM,Accepted-AOC,L-2,17-Aug-2025 12:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,4.0,5210421.0,Gopal Singh,INR,"524,316",4,5208489,M/S GEE PEE ASSOCIATES,22-May-2025 06:01 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-May-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,5.0,5211688.0,ARTIST BRO,INR,"445,533",5,5211021,M/s Kamal Kumar,23-May-2025 05:58 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,24-May-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,5209698,Shree Siddhbali Construction,23-May-2025 10:22 PM,Accepted-AOC,L-5,17-Aug-2025 12:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,5206906,TEJVEER SINGH,22-May-2025 05:58 PM,Accepted-AOC,L-4,17-Aug-2025 12:28 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
